text,age,age_cat,gender
"PointDeal, come tutti i siti partners di PointShop, è ben organizzato e ben strutturato. Si tratta di uno shop on-line dove è possibile acquistare prodotti interessanti a prezzi vantaggiosi ma non solo: grazie ai propri acquisti, è possibile ricevere punti che verranno accreditati nel proprio account di PointShop, da utilizzare per ordinare altri prodotti GRATIS! Sul sito sono presenti tante categorie di prodotti: moda & bellezza, gadgets, giochi, telefonia & gps, ecc... Insomma, vi consiglio di fare un salto sul sito e di dare un'occhiata... Ne vale davvero la pena! ;-)",31,25-54,F
"Mi sono iscritta a Poinblog proprio alla sua apertura e ho avuto modo di scrivere molti post interessanti sulla salute e sull'alimentazione. Mi piace molto bloggare, da molti anni ormai scrivo sui blog ma Pointblog è differente, perchè dà la possibilità a noi iscritti a Pointshop di guadagnare punti scrivendo. Penso sia una cosa molto utile!",31,25-54,F
"Sono iscritta a Pointshop da circa 1 anno e mezzo e ad oggi ho potuto richiedere ben 2 regali, di cui sono molto soddisfatta. Il servizio clienti è ben organizzato! Consiglio Pointshop a tutti/e! :)",31,25-54,F
"Ho utilizzato molte volte Pointtrade per vedere dei piccoli oggetti. E' un sito ben strutturato, dove si possono trovare tante categorie. Acquistare è molto facile: basta cliccare sul bottone e seguire le istruzioni. Ci si mette infine d'accordo con l'acquirente ed il gioco è fatto!",31,25-54,F
"Consigliatissimo, veloci nella spedizione, prodotti conformi, prezzo buono.... Sicuramente ricomprerò da questo sito...",23,15-24,F
"consegna e riconsegna veloce, macchina super pulita, ottimo il prezzo.",47,25-54,F
"ho noleggiato un'auto con rent.it , il ritiro all aeroporto di lamezia terme. appena arrivata l impiegata ha detto che non avevvamo alcuna assicurazione pe ril rimborso della franchigia in caso di danno incendio e furto del veicolo. mentre io con rent .it avevo sottoscritto un'assirazione  addirittura londinese. hanno addebitato cosi 110 euro in piu' sulla carta a mia madre per il rimborso della franchigia. per foruna che ho contattato immediatamente i numero verde rent.it ed un impiegato gentilissimo, mi ha detto che io avevo la copertura assicurativa, ma e' esterna ad autoeuropa. quindi mia madre e' tornata subito da autoeuropa per stornare 110 euro extra. quindi fate attenzione, rischiate di pagare l assicurazioen 2 volte, perche' quando noleggi con rent.it , autoeuropa non sa le assicurazione extra che fai con rent.it, non gli risulta nella prenotazione, infatti nella sfortuna, rent.it non mi ha inviato la mail con l assicurazione, nonostante fosse gia' stata pagata. quindi attenzione alle assicurazione, e fate in modo di non pagarle due volte!!!",32,25-54,F
... visto che avevo fatto un ordine a fine luglio 2013 con la vecchia gestione e dopo mesi e mesi di attesa non mi è arrivata né la merce né il rimborso. A gennaio 2014 ho chiesto alla nuova gestione FashionQueen se era possibile fare una compensazione con un nuovo ordine ed è filato tutto liscio. La consegna non è stata rapidissima ma accettabile. Sono una vecchia cliente dal 2009 e mi sono sempre trovata bene. Spero che la nuova gestione possa riuscire a recuperare la fiducia persa da parte dei clienti. In bocca al lupo!!!!,48,25-54,F
"Continuerò ad usarlo, visto che mi sono trovata molto bene, le loro proposte sono sempre vantaggiose.",47,25-54,F
"È un sito pensato per raccogliere tantissimi blog, post, commenti e informazioni premiando gli utenti con tanti punti da spendere su PointShop.",19,15-24,M
Pointshop è un sito fantastico soprattutto per i suoi tantissimi e sempre rinnovati metodi per guadagnare punti gratuitamente. Lo store è sempre ben fornito e efficiente.,19,15-24,M
prodotti rispondenti ai criteri di valutazione della ditta consigliato,60,55-64,M
"valuto molto positivamente la semplicità d' uso, la completezza dell' offerta e la corrispondenza delle descrizioni. in particolare apprezzo  la gestione delle valutazioni clienti che sono riportate integralmente e non indicate solo statisticamente.",56,55-64,M
"Molto vicino al centro di Firenze (10/15 minuti a piedi e si raggiunge il Duomo), è un ottimo hotel, in particolare la sala reception e l’entrata. Il personale è cordiale e le stanze pulite, funzionali ed abbastanza grandi. Molto gentile lo staff che ci ha consigliato dove cenare e ci ha fatto trovare la bottiglia compresa nel buono long weekend. A voler trovare il pelo nell’uovo la colazione forse non era ricchissima ma comunque più che accettabile. Un posto da consigliare e in cui tornare anche per il rapporto qualità/prezzo.",33,25-54,F
"Acquistato tantissime volte sul web, avevo fatto l'ultimo acquisto da una ditta che ha creato problemi a tanti clienti. L'acquisto su ItechItalia avvenuto dopo questa esperienza mi ha confermato che ci sono rivenditori di un certo tipo e rivenditori che mantengono le promesse come ItechItalia. Ho acquistato un Sony Ericcson Xperia Active al prezzo di 278 euro, previo bonifico bancario anticipato. I tempi di consegna sono stati ragionevoli. Il prezzo di acquisto è stato conveniente. Avevo già acquistato per mio marito un cellulare in precedenza presso questa ditta restando molto contenta del mio acquisto. Ho adesso ricevuto la conferma di essermi rivolto ad una ditta seria.",34,25-54,F
tempestiva e corretta,70,65+,M
Effettuato l'ordine on-line dopo qualche ora mi contatta una signora molto cortese che mi informava sulle discrepanze per questioni di taglia di un abito di carnevale.. Tutto si è risolto per il meglio.Spedizione veloce servizio ottimo!Grazie e Buon lavoro.,37,25-54,F
ottimo modo x accquistare seri e precisi mi trovo benissimo e trovo di tutto a ottimi prezzi,33,25-54,F
super velocissimiiiiiiiiiiiiiiiiiiiiii venditore serissimo grazieeeeeeeeee sono super soddisfattaaaaaaaa,33,25-54,F
la raccomando a tutti assolutamente seria e perfetta sia sui prezzi che sulla qualità del servizio,34,25-54,F
"Per la seconda volta ho acquistato un integratore più altri due prodotti paramedici ed anche in questo caso si sono dimostrati rapidi ed efficienti; inoltre da non sottovalutare il fatto che con una spesa di soli 30 euro la spedizione è gratuita a differenza di altri venditori che offrono l'invio free con spese decisamente superiori. Infine sono sempre molto graditi i campioni di prodotti che inseriscono nel pacco. Unica osservazione riguarda la fatturazione con la scomposizione dell'iva che rende difficoltoso definire il prezzo finale per i prodotti a marchio CE""scaricabili "" dalle tasse. In ogni caso continuerò ad acquistare da GLAM&FARMA",71,65+,M
"Non sono ancora in grado di esprimere il giudizio sulla qualità delle cartucce, ma per quanto riguarda la celerità di spedizione sono al ""TOP""",70,65+,M
"Ordine effettuato il 27 dicembre,non ancora ricevuto il prodotto nonostante ci sia scritto consegna in 24 ore.",27,25-54,F
"Sono anni che acquisto da questo sito e sono sempre soddisfatta. tempi di consegna perfetti, consegna  veloce e pacco assolutamente anonimo. ottimo il rapporto qualità-prezzo!!",20,15-24,F
"Ho prenotato più di una volta con venere, e mi sono sempre trovata bene, non ho mai avuto problemi nè con le strutture nè con le prenotazioni on line (cosa che mi è capitata con altri siti simili). La cosa che mi piace è che si trova di tutto, dall'ostello all'hotel di lusso, alla casa vacanze... da quando l'ho scoperto non riesco a farne a meno!!",25,25-54,F
"tutto come mi aspettavo, complimenti",41,25-54,F
Siete stati eccezionali..è stato un piacere fare acquisti da voi!!,31,25-54,F
"Non posso che essere soddisfatto. gomme arrivate in 6 giorni nonostante ci fosse il weekend di mezzo, dot delle gomme freschissimo, pneumatici esattamente come da descrizione. per il montaggio però mi sono arrangiato dal gommista di un mio amico, non convenzionato, perchè quelli proposti sono molto cari. Ho risparmiato tecnicamente 50€ ma ho montato pneumatici migliori di quelli che mi erano stati proposti al prossimo cambio gomme!!",22,15-24,M
"è una buona azienda, ma molti sondaggi sono a pagamento, e i premi richiedono un po' troppi punti",15,15-24,M
"ottima compagnia ed elasticità sui ubagagli, ottimi. prezzi accessibili e assistenza puntuale, è la prima volta che volo con loro ma va benissimo.",29,25-54,F
ottimo lavoro con le foto,29,25-54,F
"ottimi per i tempi di spedizione, problemi di assistenza che potrebbero risolvere con un help-desck",29,25-54,F
"Articolo come da descrizione e consegna veloce, da migliorare il costo della spedizione",47,25-54,F
"La merce è arrivata nei tempi previsti, gli articoli  sono perfetti, come da descrizione, come sempre showroomprivè non delude!",47,25-54,F
ho acquistato su questi store in modo semplicissimo! prezzi ottimi e qualità fantastiche! store consigliatissimo!!!,20,15-24,M
"Ho effettuato il mio primo acquisto su gommadiretto.it e sono rimasto colpito dalla loro precisione, cordialità e puntualità!!! La data stimata per la consegna delle gomme era il 31 agosto e, con mia enorme sorpresa, sono arrivate il giorno prima!!!! Rinnovo i miei complimenti e sono sicuro di avere trovato, finalmente, il mio sito di fiducia!!!!! Assolutamente 5 stelle!!!!!!!!",24,15-24,M
"Questo sito è fantastico.. Forse il miglior sito dove abbia mai comprato. Vasto assortimento di prodotti a prezzi convenienti. L'imballaggio è ben fatto, in modo tale che il mio pacco possa viaggiare in tutta sicurezza. Tempi di consegna abbastanza veloci. Sito caldamente consigliato quindi!!!",17,15-24,M
quasi sempre soddisfatta degli hotel e del servizio offerto!,24,15-24,F
La uso da anni e mi sono trovata bene quasi sempre,57,55-64,F
"Buongiorno posso solo che dire che ROBE DA CARTOON è un sito in cui lavorano persone affidabili, professionali e precisissimi. Grazie davvero farò buona pubblicità. Michela",37,25-54,F
"Pointshop è un sito che ti permette di accumulare punti visitando siti (compreso la stessa home di pointshop),scaricando programmi,rispondendo a domande o questionari e acquistando da siti partner di vendita online. Con i punti che si accumulano si possono scegliere dei premi che ti arrivano direttamente a casa,senza dover pagare nulla.Io ad esempio ho ricevuto una chiavetta USB della trascend da 8 gb con circa 8500 punti.Di certo non sono pochi ma cmq sono facilmente accumulabili. L’iscrizione è gratuita e anche l’utilizzo del sito,se ci sono delle campagne a pagamento è chiaramente indicato. Esistono tuttavia due tipi di utenti,quello standard e quello VIP. Si puo’ diventare utente VIP al costo di 45€ al mese ,pagabili tramite carta di credito,e con questo status accumuli molto piu’ velocemente punti potendoti così aggiudicare dei bei premi,piu' importanti. Con l'utente standard si partedcipano alle stesse campagne ma si accumulano meno punti,ma sinceramente secondo me non vale la pena di diventare Vip,con 45€ al mese fai altro... La scelta dei regali è molto ampia,si parte dai dolciumi per arrivare a cellulari e altri prodotti di elettronica. Attualmente io ho circa 6000 punti accumlulati da aprile ad oggi,considerando che non utilizzo il sito tutti i giorni mi ritengo piu’ che fortunata. Mi è capito di dover contattare l’assistenza in quanto non mi erano stati accreditati dei punti pur avendo partecipato ad una campagna e devo dire che sono stati velocissimi nella risposta e soprattutto veloci nella risoluzione. Diciamo che in una scala di valutazione da 1 a 10 personalmente do a questo sito un bel 7+. Ci vorrebbero piu’ campagne per guadagnare punti e sarebbe perfetto!!! Lo consiglio",32,25-54,F
"Ho acquistato e pagato immediatamente con Paypal un obiettivo per la mia reflex. Purtroppo per un problema non dipendente da me mi avvisano che anche se vi era l'ultimo disponibile, a causa del non funzionamento dell'obiettivo, avrebbero dovuto ordinarmelo e consegnarmelo circa 20 giorni dopo. Con molto rammarico comunico all'assistenza del sito, che ero intenzionato per questo motivo a farmi rimborsare per l'ordine non concluso. Ho scritto solo due righe via mail delle mie intenzioni. Il giorno stesso mi hanno stornato il pagamento che avevo eseguito con Paypal. Cosa posso dire......?? Avrei preferito ricevere l'obiettivo ma, ho trovato professionisti che mi hanno dato risposte immediate e soprattutto i 1000 euro pagati sono ritornati al proprietario immediatamente. Davvero eccellenti in tutto !!! Tengo a precisare ancora una cosa. Io sono una delle tante persone che comprando in un famoso online store di Roma, ci ha rimesso 750 euro .... Con molta diffidenza quindi scelgo di comprare online da negozi che non conosco. Non conoscevo Futek, ma Trust Pilot mi ha convinto con tutti i feedback positivi che ho letto.... Torno a ripetere che per la  mia piccola esperienza con loro non posso che essere pienamente soddisfatto. Spero un giorno di poter nuovamente usufruire dei loro servizi.",38,25-54,F
"Ordine N°003992  Nikon d5100 + kit VR 18-55 sette giorni dal bonifico bancario (weekend compreso). La macchina è arrivata e sono piuttosto soddisfatto della confezione bene avvolta in nyloan a bolle anche se l'adesivo imbratta e rovina lo scatolo originale. La macchina è assolutamente integra, funzionante: perfetta insomma! Il parere è vincolante per il rilascio dello scontrino e la garanzia è internazionale ma il costo è sensibilmente inferiore ad ogni altra offerta commerciale. iTechiTalia.eu sarà certamente uno dei miei punti di riferimento per acquisti futuri anche visto che il nuovo sito, rinnovato anche se migliorabile, offre molte più informazioni del precedente e che la collaborazione con Amazon renderà ancora più affidabile il servizio. Marco",59,55-64,M
"sono soddisfatto per questo primo rapporto. ho trovato ricchezza di articoli,prezzi interessanti,consegna rapida e cortesia. ottimo anche il servizio di assistenza tecnica post vendita che risponde rapidamente ai quesiti. fernando manzo",77,65+,M
"E' stato l'unico operatore in grado di fornirmi un'auto da Lekada ad Atene per 24h. La fee per la tratta one-way è decisamente eccessiva ma non c'erano alternative e comunque l'auto assegnata è stata di gran lunga superiore rispetto a quella scelta (da C3/Polo ad una Volvo Berlina). Ci hanno recapitato l'auto a 20km dal posto dove era custodita, dietro nostra richiesta. Meritevole di nota.",28,25-54,F
"Il tempo di ordinare, fare il pagamento e subito spedito...che dire un ottimo e-shop!",29,25-54,F
"purtroppo dopo svariati mesi dall'ordine (8 dicembre 2010) non ho ancora il piacere di vedere quello che ho pagato e ordinato. Dunque il mio giudizio non è sul prodotto ma sul servizio. Mi è stato detto che c'è un problema con il corriere, ma io ho pagato la spedizione più costosa, la Premium, che avrebbe dovuto garantirmi (e cito le parole riportate sul sito): Consegna più rapida Assicurazione della merce Conferma della spedizione & numero di tracciabilità Bene, a distanza di 4 mesi non ho ancora ricevuto il mio pacco che pare sia stato spedito e perso tra i magazzini della TNT. Ovviamente non ho mai saputo quando è stato spedito, nè tanto meno ho avuto notizie riguardo la tracciatura del pacco stesso. Questo è molto grave, sono delusa ed amareggiata. Attenzione a tutti gli utenti!!!",28,25-54,F
"Miglior sito europeo provato per l'acquisto di accessori per cellulari e tablet: affidabile, serio e rapidissimo nelle consegne. I prodotti hanno un ottimo rapporto qualità prezzo. Ho già acquistato diversi prodotti su questo sito ed anche se non pratica di tecnologia e di inglese ( in cui sono scritte le istruzioni) sono riuscita in pochissimo tempo a utilizzare i dispositivi acquistati. Non ho altro da aggiungere se non bravi, bravi, bravi",39,25-54,F
"Il peggior sito di vendita accessori online che abbia mai conosciuto e (purtroppo) provato. Le spese doganali sono quasi coincidenti con il costo dei prodotti ( 23€ di spese contro i 33€ del materiale). La scheda di memoria acquistata non ha mai funzionato ed anzi ha rischiato di danneggiare il mio tablet nuovo: appena inserita il tablet l'ha rilevata come danneggiata e mi si è spento improvvisamente. Solo dopo aver rimosso quel "" cancro"" ha ripreso a funzionare. La custodia del tablet che avevo ordinato è arrivata graffiata e di un materiale molto scadente.. Penso di non dover aggiungere altro, se non consigliare vivamente ai malcapitati su questo sito di guardarsi bene da spendere e sprecare come me i soldi inutilmente",38,25-54,F
Servizio davvero ottimo! Oggetto come da descrizione...spedizione veloce e tracciabile dall'invio fino all'arrivo!!,27,25-54,F
IO ho comprato diverse volte da Libiati orologeria e devo dire che mi sono sempre trovata benissimo. Collaboratori eccellenti ed educati.Ho consigliato Limbiati già a diversi amici e ancorà lo farò!,31,25-54,F
Per fortuna ho ricevuto risposta da parte di Tekworld e conferma di annullamento dell'ordine. Spero possiamo chiarire e procedere con il rimborso il prima possibile. Visto che non ho ricevuto in tre giorni lavorativi nessuna risposta penso sia piu che normale aver avuto parecchi dubbi riguardo il mio ordine e lo shop stesso. Ora tutto risolto!,21,15-24,M
"Ottima azienda, seri, e non gli manca niente ! Spedizione sicura e imballaggio davvero ottimo ! Complimenti! Rispondono alle Email in modo veloce ed educato , ti aggiornano su tutto ! Unico difetto è la spedizione , per far arrivare due pezzi ho dovuto aspettare 5giorni lavorativi , ma ero stato avvisato del ritardo o quando avrebbero EVASO l'ordine. Quindi ci può stare. CONSIGLIATO ! Tornerò sicuramente da Ekey .",20,15-24,M
"Salve a tutti, non pensavo di dover lasciare un feedback negativo a qualcuno, dopotutto mi sono sempre trovato bene in qualsiasi shop o altro. Niente, cercherò di riassumere la mia ESPERIENZA con DRAKO.IT. Un giorno ho deciso di farmi un computer completamente nuovo e visto che Drako è uno degli shop più conosciuti ma anche più forniti volevo acquistare per la prima volta da loro. Effettuo l'ordine il giorno 28/01/2013 sapendo che dal sito l'unica cosa che NON avevano in magazzino era il Cabinet . Sapevo di dover aspettare ad un massimo di 5/6giorni lavorativi , infatti cosi ho fatto. Ho aspettato qualche giorno e li ho contattati dicendo se sapevo di preciso quando potevano spedire e mi dicono che avrebbero spedito e ricevuto il pezzo mancante il martedi o al massimo mercoledì ( 5/6 febbraio 2013) aspetto e non ricevo nessuna conferma, nessuna informazione. Aspetto il Venerdi 8 febbraio e li contatto per sapere informazioni. Mi vengono a dire che hanno un leggero ritardo dal fornitore e che il Lunedi o Martedì (11/12 febbraio 2013) avrebbero spedito . Aspetto dopo ormai 2settimane e ancora nulla!  Infatti spediscono il 14 febbraio e arriva il tutto a casa mia il 15 febbraio! Voi penserete, beh dai può capitare un ritardo.. dai due settimane per ricevere dei pezzi , vabbè può capitare. Il bello è che non è finita qui, ricevuto il pacco mi metto a controllare la merce, per prima cosa controllo il Cabinet che l'ho dovuto aspettare per ben 2 settimane. Vado ad aprirlo e mi accorgo che si trattava di un Cabinet USATO! Aveva segni dappertutto, la vernice che era andata via, pannello laterale come se fosse caduto , infatti era scheggiato e seghettato , viti per la scheda madre che erano state già applicate quando di solito devi aggiungerne tu un paio , gli slot per gli hard disk messi tutti a caso, rovesciati e incastrati in male modo! Contatto subito Drako e mi dicono che è colpa del fornitore . Io arrabbiatissimo gli dico che dovevano sostituirmelo, dopotutto non mi tengo un cabinet rotto e pagato 170euro!!! Non vi parlo della proceduta della sostituzione. Ho dovuto chiamare ben due volte, non ricevevo email , ho dovuto aspettare altre 2settimane per l'arrivo e la sostituzione del Cabinet nuovo ! Insomma, ordine effettuato il 28Gennaio 2013 e concluso il 2Marzo 2013 ! Se posso dire la mia , NON acquistate da Drako se avete fretta ma sopratutto se vedete che i pezzi non sono in Magazzino! Ovviamente è una MIA ESPERIENZA PERSONALE! Ognuno si trova bene oppure no in base all'esperienza . Cordiali Saluti.",20,15-24,M
"Presi circa un anno fa vari pezzi per assemblare un intero pc, arrivati tutti imballati presso il pick up in meno di due settimane (con ritardi causa fornitore) e nonostante tutto mi avevano avvisato e tutto il resto, successivamente dopo 8mesi di utilizzo i pezzi sono ancora nuovi tranne alimentatore che per difetto di fabbrica si è rotto, ho contattato eprice, ho avviato la procedura RMA e dopo circa un mese me l'hanno sostituito con uno nuovo , alimentatore arrivato in 12ore appena ricevuta l email di spedizione e documento di trasporto. Ottimo shop, mi hanno sempre risposto con educazione alle chiamate e chiarito dubbi o domande che avevo. CONSIGLIATISSIMO.",19,15-24,M
Da altre ditte  ho visto un Adattatore da usb a sata & ide che ha le stesse funzioni ma che costa quasi la metà.,61,55-64,M
"A parte il fatto che secondo me il logo è proprio fico, il sito mi è sembrato subito intuitivo e lo sfondo scuro mi ha aiutata a non stressare troppo la vista. Ha una bella grafica e un sacco di metodi di pagamento!!! Io non sono un'accanita giocatrice, mi piacciono i giochi per passare il tempo e magari farci su due euro.. Affari Tuoi è divertentissimo e anche the money drop mi piace abbastanza. Poi non se se tutti ce l'hanno, ma in 888 c'è il casinò live, che è una cosa fantastica (anche se preferirei croupier maschi..ahahhaha) Insomma, lo consiglio vivamente! (meno bello sto trust pilot...non capisco come si fa ad inserire la valutazioneeee):P",30,25-54,F
Anche il secondo ordine è stato velocissimo e perfetto!,61,55-64,F
"Ho prenotato l'auto all'aeroporto di Alghero con un modesto acconto, mi hanno dato un modello superiore al solito prezzo e tutto si è svolto in modo normale che ai nostri giorni non è sempre scontato. La cauzione richiesta è stata inferiore a quanto previsto dal sito.",58,55-64,M
Booking una competenza fuori dal comune.,59,55-64,M
"In una contrada siciliana a meno di 300 metri dal mare, un giorno decido di regalarmi un esperienza avendo sfogliato la guida contenuta in un cofanetto Emozione3. Gentile e preparato il servizio clienti. La pazienza e la capacità di spiegare in modo semplice a me che non conoscevo questa realtà. Con l’intenzione di rigenerarmi nella tranquillità di luoghi mai visitati prima, nel B&B Tenutella ho dedicato le ore alla contemplazione di una natura esotica e quasi primordiale. Nessun libro avrebbe potuto distrarmi dal profumo dell’acqua marina e dai sapori forti di una terra così bella e generosa. Un’amaca di tessuto fresco e il tempo che rallenta fino a cullarti nell’ombra di una veranda silenziosa. Il personale discreto della tenuta rispetta e conosce l’incanto che si impadronisce di chiunque abbia la fortuna di recarvisi e il Castello di Falconara sovrasta le dune verdi e rigogliose.",41,25-54,F
"Venere è davvero un ottimo portale per prenotare alberghi. Descrizioni sempre molto affidabili, molto utile (specie per chi, causa lavoro, ha programmi sempre incerti) la possibilità di disdire la prenotazione senza addebiti, gradita la prenotazione con carta di credito a garanzia, ma senza prelievo immediato.",42,25-54,F
"Normative  poco  chiare  o  addirittura  contraddittorie , per  quello  che  riguarda  il  carburante !  Mi  sono  letto  la  ""polizza  carburante""  che  ho  stampato  insieme  alla  prenotazione  e  dice :  ""IL  CARBURANTE  DOVREBBE  ESSERE  PAGATO  ALL'ARRIVO  E  NON  E'  NECESSARIO  FARE  IL  PIENO  PRIMA  DELLA  RICONSEGNA  DEL  VEICOLO.  PER  NOLEGGI  DI  PIU'  DI  4  GIORNI , NON  SI  EFFETTUANO  RIMBORSI  PER  CARBURANTE  NON  UTILIZZATO "".  Quindi  con  un  noleggio  di  meno  di  3  giorni , non  rifaccio  il  pieno  e  mi  aspettavo  un  rimborso  del  carburante  rimasto.  Alla  riconsegna , mi  dicono  invece  che  devo  riportare  l'auto  con  il  PIENO .  I  fogli  esibiti  con  questa  dicitura  e  la  mia  discussione , non  è  servita  a  convincerli  del  contrario ; ricordandomi  che  comunque  sul  foglio ( in  inglese )  del  contratto,    diceva  di  riportarla  col  pieno.  In  questa  spiacevole  circostanza , tutti  ci  abbiamo  rimesso : Io  dei  soldi , voi  la  chiarezza  contrattuale  e  soprattutto  la  mia  fiducia !",56,55-64,M
"ho fatto due acquisti su questo sito : Uno il 8/3/12 , l'altro il 9/3/12. Come vedete sto aspettando da piu di 15 giorni che mi arrivino. Non mi hanno nemmeno mandato i codici dei pacchi di spedizione, ho mandato diverse E-MAIL ma non mi hanno risposto. Quello che vorrei sapere è quando mi arriverano questi acquisti ? Sperando che mi arrivino ..............",16,15-24,M
"Velocissimi ed efficientissimi, i migliori prezzi del web, scelta molto ampia e navigazione facile, gli pneumatici erano nuovissimi (lotto produzione settembre 2011). E' già la quarta volta che compro da loro.",21,15-24,F
Affidabile e veloce,65,65+,M
"Per velocità e affidabilità non ci sono paragoni. Disponibili nella trattazione e sicuri. Non ci sono altre parole per descrivere il servizio offerto da ""Bellaviashop""",18,15-24,M
Sono molto soddisfatta!consegna e risposte molto cortesi e soprattutto immediate!gli articoli sono particolari e originali!bello bello complimenti continuate cosi :-) da suggerire agli amici!,22,15-24,F
Negozio da paura ... Commessi pro e disponibili .. Merce della Madonna ... Beh il negozio migliore di Brescia !,16,15-24,M
"Il pacco è arrivato in tempi relativamente brevi e l'imballaggio era essenziale ma funzionale. L'obiettivo da me acquistato era in ottime condizioni. Unica nota negativa: le comunicazioni con il venditore, un po' difficile da contattare e sempre molto sbrigativo. inoltre, non mi sono mai arrivate le informazioni relative al tracking number della spedizione.",30,25-54,F
"Ho acquistato un notebook, davvero a un buon prezzo, ma la cosa che mi ha fatto molto piacere è che mi sono sentita seguita dall' inizio alla fine della transazione",28,25-54,F
"Mi hanno truffata. Ho ordinato delle scarpe più di due settimane fa. Né scarpe, né restituzione del denaro. Dopo una prima mail di finte scuse,  appena ho chiesto di essere rimborsata di fashioqueen nemmeno l'ombra. Ho inviato diverse mail e non rispondono più. Beccheranno una bella denuncia. Non acquistate su questo sito!!!!!!(ore 15:00) I signori dicono di non avere ricevuto le mie mail,  però credo che li spaventi la mia cattiva pubblicità, che avevo preannunciato, ma che guarda caso non aveva sortito effetti fino adesso. Miracolo? Rivedrò il mio commento quando rivedrò i miei soldi. Non fate i finti tonti! (Ore 17:00) Aggiungo pubblicamente che ho inviato sette mail in cui dichiaro chiaramente di volere indietro i miei soldi!!!!!!!!!!!!! unica mail ricevuta solo dopo il giudizio negativo che ho dato( ore 20:00)",28,25-54,F
Servizio molto buono,73,65+,M
"Mi trovo davvero molto bene su poinblog, è divertente e dinamico,mi consente di pubblicare ciò che più mi piace,e condividerlo con gli altri,ciò che penso,e poi mi piace ,che tutti i miei post diventino punti per richiedere regali su poinshop. provate anche voi a bloggare,ciò che più vi piace con gli altri. un suggerimento allo staff,abolire quei commenti sciocchi.",33,25-54,F
"Pointshop è utile,puoi fare molte operazioni su di esso per guadagnare punti..ve lo consiglio",32,25-54,F
Posso dire che è un'azienda seria con ottimi prodotti,32,25-54,F
"Primo acquisto che faccio su Ybris, oggetto ordinato ieri pomeriggio e arrivato oggi. Gli accessori che ci sono su questo sito non si trovano altrove, tra l'altro i prezzi sono davvero eccezionali. Personale disponibilissimo e cordiale. Sicuramente farò altri acquisti su questo Shop!",18,15-24,M
"Possiedo un notebook già da un paio di anni, lo trovo veloce, facile da utilizzare e insomma mi è molto utile.",64,55-64,M
"Nel complesso il seervizio reso è buono così come il costo del noleggio. Non capisco perchè avendo optato per l'assicurazione totale anche per la franchigia mi è stato comunque richiesto il deposito cauzionale. Molto freddo il personale dell'agenzia di partenza, avevo prenotato una Panda e mi sono ritrovato con una Peugeot 107, auto valida ma con un bagagliaio meno capiente della Panda.",64,55-64,M
"Ho fatto 3 ordini in tempi diversi: 1- Radiatore di Design Verticale - Acciaio - Revive Antracite - 1.820 Watt - 1500mm x 354mm  Ref: HLA76 2- Radiatore di Design Verticale con Specchio - Acciaio - Revive Antracite - 1.963 Watt - 1800mm x 499mm Ref: HLA79 3-  Radiatore di Design Orizzontale - Acciaio - Revive Antracite - 1.920 Watt - 1600mm x 354mm Ref: DRA005B Devo confermare la bellezza del design, la consistenza del materiale e quella della verniciatura. I termosifoni sono veramente molto belli e li consiglio vivamente La consegna rispettata in 5/6gg. Bravi Hudson Reed, Buon lavoro. Scialpi(Rimini)",62,55-64,M
Un servizio semplice ed efficace. Prenoti via internet sul sito così da trovare l'auto pronta e disponibile il giorno stabilito. Niente problemi e quindi consigliato.,60,55-64,M
"Veloci,Precisi,Puntuali! Pienamente soddisfatta!!",35,25-54,F
"Gent.CFS , mi trovo molto bene,con i vostri prodotti di ottima qualità!",52,25-54,F
ho fatto l'ordine ieri e oggi ho la merce a casa...............spettacoloooooooooooooooooo,40,25-54,F
"Come da titolo, veramente tutto perfetto! Spedizione istantanea e supporto molto disponibile! Alla prossima ;)",22,15-24,M
"""Primo Acquisto da questo Sito con Numero D'ordine 3732. Ho Acquistato la Canonshot G 1 X ad un Prezzo Molto Buono, Sicuramente Più Basso di Tutte le Offerte che Avevo Visionato. Euro 516,51 Spedizione Compresa. HO Utilizzato il Bonifico Bancario per il Pagamento. HO Ricevuto il Tutto Dopo una Settimana.ho Sempre avuto Puntuale Assistenza alle MIE Comunicazioni e Celeri Risposte. ORA Attendo LA Fattura CHE MI Verrà Spedita. Insomma una Esperienza Positiva.""",58,55-64,M
"Ho acquistato un netbook Acer AspirONE. Prezzo molto competitivo rispetto ai negozi, alta qualità, cortesia, ottima comunicazione e gestione della vendita, spedizione velocissima. Venditore consigliatissimo!",24,15-24,F
é un sito che rende decisamnte più interessante la navigazione e in più ti premia!!!! Grazie pointshop!! ^_^,26,25-54,F
"Che dire,pointshop e' un sito molto vasto di informazioni utili per risparmiare,allo stesso tempo da' l'opportunita' di scoprire cose nuove,a mio giudizio e' un sito molto utile.....inoltre con la raccolta punti da modo di acquistare e contemporaneamente accumulare punti fino a raggiungere l'articolo che desideri e averlo praticamente gratis,forza pointshop!!!",32,25-54,F
spero al rientro di poter riconfermare tale opinione.,23,15-24,F
"Ordine evaso secondo i tempi che sono indicati nel sito,qualità della merce ottima.....credo che se avrò bisogno non esiterò ad acquistare nuovamente in questo portale!!!",36,25-54,F
"Collaboro da oltre 10 anni con questa azienda e sono organizzati, continuamente alla ricerca di  nuovi prodotti, e nuove idee per dare un servizio sempre migliore ai loro clienti.",36,25-54,F
