text,age,age_cat,gender
"Matras geleverd volgens afspraak , boxspring matras is wel wat zacht naar onze smaak , maar de prijs / kwaliteits verhouding  is prima",26,25-54,F
"prima en snelle afhandeling, zelfs in de drukke kerstperiode. Wat me wel tegen viel was de hoeveelheid werk die ik had om een vierkante foto netjes verwerkt te krijgen. Bij vierkant insturen wordt er in de web interface bijgesneden op een (voor mij) onlogische wijze. Na aanpassing met Photoshop vooraf naar een 4x3 formaat (witte balken er naast) geen probleem meer.",55,55-64,M
dus geen klachten,43,25-54,M
Heb ik al vaak gebruikt!,34,25-54,M
Eenvoudige navigatie en handige tool om te zien wat het uiteindelijk wordt. Teksten kunnen ook 'rondlopen' wat erg leuk is.,34,25-54,M
"Goed, netjes op tijd geleverd binnen de afgesproken tijd.",44,25-54,F
snelle bezorging. Alles ging naar wens,44,25-54,F
"De schaatsen dinsdag besteld, zouden binnen 24 uur binnen zijn.(vandaag besteld, morgen in huis) Kreeg een mailtje dat de levering van de schaatsen iets verlaat was. Toch nog op donderdag de schaatsen binnen gekomen.",44,25-54,F
ik vind dit trustpilot heel prettig.,23,15-24,F
"na bestelling een levertijd gehad van 3 dagen, transporteur sms-de de vermoedelijke levertijd een dag van te voren en waren goed optijd.",49,25-54,M
Zeer snelle levering en prima service,58,55-64,F
snel en correct geleverd,38,25-54,F
"Mijn eerste doek dateert alweer van enkele jaren geleden en sindsdien bestel ik regelmatig foto's op doek bij 'herinneringen op linnen'. Mooie kwaliteit, dikke frames en een geweldige service! Het is een persoonlijk internetbedrijf. Geen autoreply e.d. Wanneer je een vraag hebt, dan krijg je binnen een kort tijdsbestek een persoonlijk antwoord hierop. Dat vind ik een zeldzaamheid. Ook in de toekomst zal ik weer een aantal bestellingen plaatsen. Er is altijd wel een mooie gelegenheid te bedenken en de ontvanger(s) is er tot nu toe nog altijd heel blij mee geweest. De doeken die ik voor mezelf heb besteld, hangen nog altijd heel mooi en ik ben er nog iedere dag heel blij mee. Aanrader dus!",37,25-54,F
heel mooi gedaan ben er erg blij mee,50,25-54,F
heel goed hou alles tegen,49,25-54,F
"Heel handig te begrijpen hoe alles werkt, super kwaliteit en niet te duur.",33,25-54,F
"Ik bestelde 2 Schwalbe Dirty Harry banden voor de BMX van mijn zoon. Werd keurig bevestigd via de mail en de levertijd van 2-4 dagen bleef slechts bij 2 dagen. Ook de prijs was prima tov. de concurrenten. Eén kleine tip, de bezorgdoos was wat aan de grote kant voor de 20 inch bandjes ;-) dus die mag wel wat kleiner. Verder geheel tevreden.",44,25-54,M
Goed op de hoogte gehouden over de status van de bestelling. Snelle levering zoals aangegeven op de site. Goede verwerking bij klacht!,44,25-54,M
"Het is een mooie sportbeker, alleen valt het me tegen dat het gewoon plakletters zijn, hopelijk blijven de letters goed zitten...",45,25-54,F
"Ik heb een super Trashbroek besteld bij Kixx Online en had de bestelling de volgende dag al binnen, helemaal geweldig en een blije dochter die 'r met de kerst tiptop uit zal zien. Keurig verpakt verzonden en makkelijk te bestellen en betalen via de zeer klantvriendelijke website. Aanrader!",44,25-54,F
"Op woensdag besteld en op vrijdag al binnen, top. Alles netjes in originele dozen en de mogelijkheid om na levering de factuur te voldoen, dat kostte maar € 1,- extra.",44,25-54,F
Gamekey.nl verdiend een 5 sterren rating omdat; -De klantenservice heel vriendelijk en behulpzaam is. -Ze houden give-away acties. -De CD codes worden direct verstuurd via de email. -De prijzen zijn vergeleken met de concurrenten super laag. Ik raad Gamekey.nl dus aan iedereen aan!,17,15-24,M
alles goed geregeld en op tijd geleverd,58,55-64,F
Goed geholpen bij de helpdesk toen alles niet in eens werkte zoals het moest (moest een ander sim kaartje halen bij Vodafone). Iedereen weer blij en bereikbaar.,55,55-64,F
"Werd erg goed geholpen middels een chatscherm op de site, keurig",25,25-54,M
"Drukwerkdeal.nl was veruit de goedkoopste die ik gevonden had. Ik had misschien verwacht dat dit ten koste zou gaan van de kwaliteit en/of de levering, maar het tegendeel bleek waar. Supersnelle levering en de kwaliteit is ook erg goed. Het resultaat was dan ook exact zoals ik het had aangeleverd!",33,25-54,M
Ik slaap nu bijna 4 maanden op mijn premium support matras en ik wil nooit meer iets anders. Er werd mij verteld dat traagschuim een wenperiode heeft maar vanaf het moment dat het matras thuisbezorgd werd ben ik helemaal verliefd geworden op dit matras. Als ik in bed ga liggen lijkt het net of ik geknuffeld wordt door het zachte schuim en bij het opstaan voel ik me net zoals ik een dag in een welness resort heb doorgebracht. Volledig uitgerust en weldadig. Oeh als ik zo over mijn matras blijf praten heb ik gelijk weer zin in vanavond. Lekker slapen op mijn premium support matras! :),32,25-54,F
"Super snelle levering, en goede kwaliteit van het item.",52,25-54,M
"Na mijn bestelling online toch even een mail gestuurd met de vraag of alles in orde was mbt het gereedschap wat ik besteld had. Binnen 10 minuten reactie, alles was perfect in orde. Later kwam ik erachter dat ik zelf de verkeerde wielset had besteld, MTBGigant kwam met een voorstel om de set te ruilen tegen een andere set welke nu in de aanbieding was en beter van kwaliteit. Direct het extra geld overgemaakt via onlinebanking en een dag later stonden alle spullen op de stoep. Aanrader !",25,25-54,M
Hotelspecials.nl is een goede overzichtelijke site met uitstekende aanbiedingen voor hotels in Nederland of buitenland! Zelf doe ik altijd mee aan de jaarlijkse hotelweek die hotelspecials organiseert. Je kan dan erg goedkoop een hotelovernachting boeken in uitstekende hotels.,25,25-54,M
"Wederom ben ik zeer tevreden over de service van Herinneringen op Linnen, ik heb er nu al 6 canvas doeken besteld en ze zijn allemaal van super kwaliteit !! Thnx Herinering op Linnen, ik ga deze kerst mijn schoonbroer en zus heel blij maken met hun 3 pracht dochters op linnen fijne dagen & ga zo door  ;-)",41,25-54,F
"ik ben zeer tevreden over deze service, correcte afhandeling, en snelle bezorging",41,25-54,F
ben zeer tevreden over de snelle en goede service ga zo door,40,25-54,F
"Wij zijn iedere zeer tevreden over de dienstverlening van wijnvoordeel.nl De keuze in wijnen is prima en de service is ook goed te noemen, wanneer er onverhoopt iets mis gaat.",46,25-54,M
"Geweldige site met veel aanbod, ook nog eens een duidelijke website! Alles is erg overzichtelijk geordend en de aanbiedingen zijn ook erg leuk! Verzenden gaat prima en redelijk snel, geen zorgen hierom dus. Ik heb één van mijn kledingstukken geruild, alleen weet ik niet hoelang dit duren zal, echter wacht ik rustig af, want ik vind het voorderest een prima website!",18,15-24,F
Klantvriendelijk. Fijn personeel ter plaatse. Ik ben 4 keer naar de canarische eilanden geweest met Arke en het beviel altijd. Het is alleen jammer dat de vliegreis niet zo verzorgd is. Ik vlieg veel en vind het fijn om dat onder het genot van een hapje en een drankje te doen. Als je midden in het vliegtuig zit duurt het veel te lang eer je aan de beurt bent om wat eten en drinken te krijgen. Daar erger ik me toch altijd aan.,53,25-54,F
"Ik had een vodophone abonnement en de rekeningen waren echt veel te hoog. Buiten je bundel bellen was enorm duur. Ik ben heel blij met Ben, je kunt je abonnement gewoon aanpassen als je wat vaker wil bellen en andersom. Heerlijk makkelijk.",53,25-54,F
"Het is een supersite, goede prijzen en overzichtelijk. Ik heb altijd mijn spullen de volgende dag in huis. Fantastisch. Ook een mailtje om te laten weten dat je spullen onderweg zijn.",53,25-54,F
Snel en makkelijk!,34,25-54,F
"iPodhoes.nl is een handige site met een groot assortiment aan smartphone en tablet accessoires. Echt een aanrader als je snel een leuk, handig of noodzakelijk item nodig hebt. De overzichtelijke site is te vinden onder dezelfde naam: ipodhoes.nl!",45,25-54,M
Geweldige site. dankzij deze site ondanks klein studentenbudget niks gemist qua vakantie,26,25-54,F
"Leuke acties, snelle levering en veel keuze! Ik ben zeer tevreden over de site.",20,15-24,F
"Perfect, niks te klagen. Mijn schoenen waren zoals vermeld binnen 3 werkdagen binnen.",20,15-24,F
"Net iets te ingewikkeld,  schijfje bijgesloten voor invoering computer. Werkt matig.... Adapter in tablet steken gaat... Maar niet gemakkelijk.",66,65+,M
"wat gemakkelijk om online sexartikelen te kopen, en discreet thuis te ontvangen. en toch voor een schappelijke prijs",62,55-64,M
"Ik heb de cortina transport model 2010 besteld bij fietsenwinkel.nl. In eerste instantie reageren ze redelijk via de mail zodra ik een vraag over de bestelling en de levering had. Nadat de fiets was geleverd bleek deze niet compleet te zijn. Bij het monteren hebben ze vermoed ik de snelbinders over het hoofd gezien. Na mailwisseling geven ze aan dat ze ‘alle andere transportfietsen’  in hun voorraad  hadden nagekeken en dat de fiets wordt aangeleverd door fabrikant zonder binders. Wat ze ook aangeven is dat onder de disclaimer terug te vinden is dat druk en zet fouten en door fabrikant aangeleverd digitaal materiaal voorbehouden is en dat origineel kan afwijken van de foto!?! Nadat ik ze de vraag had voorgelegd hoe het dan mogelijk was dat deze zowel op de foto werd aangeduid als duidelijk in de tekst werd aangegeven werd ik in het gelijk gesteld. Zij hebben dit uiteindelijk ook toegegeven en mij beloofd dat zij de snelbinders na zouden zenden! Inmiddels zijn we vijf weken verder en heb tot de dag van vandaag niets meer van fietsenwinkel.nl mogen vernemen. Kortom, de levertijd werd niet aangegeven op de site en de fiets werd zes weken na bestelling geleverd. Nadat deze incompleet is geleverd ben ik vijf weken en twintig mailtjes verder en nog steeds niets verder gekomen! Ik vind daarom dat de winkel een kritische beoordeling van mij tegoed heeft en dat het tekort heeft geschoten in de vorm van after-sales service!",26,25-54,M
"Gezien de service prijs kwaliteit, is er weinig te verbeteren aan jullie concept!!! Gewoon top, veel bedrijven kunnen een voorbeeld aannemen.",33,25-54,M
"zeer goede site met veel goede producten(ook de kleren). Altijd zeer net geleverd en vaak hele mooie prijsjes. Alleen een levertijd van ongeveer 3 weken, omdat het uit Engeland komt en de films en games dus ook vaak geen Nederlandse ondertiteling hebben. Persoonlijk heb ik dit er wel voor over, aangezien het prijsverschil met andere webshops vaak aanzienlijk is.",19,15-24,M
had hier een spel besteld voor een goede prijs en ook heel snel in huis.,17,15-24,M
goede site met een uitgebreid aanbod en zeer snelle service. om half 2 gekocht en de dag erna al om 11 uur s'morgens in huis.,17,15-24,M
Binnen 15 min. geinstaleerd! werkt top!,32,25-54,M
"Ik zocht een mooie aanzoekring en kwam na vele sites bezocht te hebben op de site van BAUNAT. Mooie site, goede prijskwaliteit! De ring zelf opgehaald en daar was de service ook uitstekend. Mijn vriendin ook zeer tevreden met dit prachtige juweel. Bedankt!",32,25-54,M
Als je foto's afgedrukt wilt hebben online probeer Webprint dan eens. Even googlen en het wijst de weg vanzelf.  Je kunt er ook mooie fotoboeken laten afdrukken en zij hebben vaak leuke aanbiedingen. De ene dag besteld en 2 dagen later in huis.,67,65+,F
Ik vind het een echte vette winkel ik kreeeg mijn spullen snel zonder problemen.,19,15-24,M
Dit bedrijf levert Service met de hoofdletter S sávonds besteld de volgende middag in huis voor een uitstekende prijs. Een voorbeeld voor veel bedrijven . Almedo ga zo door en dan maar hopen dat er veel bedrijven zullen volgen,55,55-64,M
"Binnen enkele werkdagen had ik de door mij bestelde navigatie in huis zodat hij nog op tijd mee kon op mijn vakantie-trip. Goede service was ook de bijgeleverde, uitgeprinte handleiding in het Nederlands waardoor ik niet eerst op internet heb hoeven zoeken. Kortom: snel en compleet; daar hou ik van!",51,25-54,M
"Hoi, Boeken via SpaOnline is gemakkelijk, helder en overzichtelijk. Je weet precies wat je koopt en wat je er voor krijgt en dan nog met korting ook, wat wil je nog meer!?! Groet!",51,25-54,M
"Snelle, complete en correcte levering; gewoon goed dus!",48,25-54,M
Heb al een aantal malen vie Onlineticketshop kaartjes gekocht. Altijd naar volle tevredenheid.,55,55-64,M
"Voor de eerste keer de website bezocht en direct besteld. Leuke artikelen tegengekomen , alleen dekt de naam niet alles.Er is zoveel meer te koop dan alleen condooms. Bestelling en afhandeling verliep vlot. Heb de volgende gebeld met een vraag en deze werd vriendelijk beantwoord. Een klein minnetje. Ik gaf aan dat ik de bestelling op kom halen ,maar kreeg toch een melding dat de zending was verstuurd , terwijl hij toch echt nog in Veldhoven ligy om afgehaald te worden. Verder , een topper , zal zeker meer gaan bestellen.",54,25-54,M
"Goede prijs , ruim assortiment , snelle verzending",51,25-54,M
Een hele goede en snelle service. Ook de prijzen vallen reuze mee. Zeer tevreden en zal zeker vaker gaan bestellen.,28,25-54,F
"ik had slechts een product besteld, maar het had wel haast en ondanks dat het al middag was, is het pakje toch de volgende dag al bezorgd. Erg fijn!",32,25-54,F
"Snel geleverd, netjes en verzorgd ingepakt. Attente aftersales: informeert of alles in orde is. Snel antwoord op mailtje over advies/info. De jongens doen hun best.",61,55-64,M
"Boeken koop ik, soms DVD's of CD's. Makkelijk betalen, makkelijk afleveren. En feedback: Helemaal top.",56,55-64,M
"Lezen hoe de wijn smaakt. Dat moet je leren, maar als klant van het eerste uur kan ik de wijn proeven uit de beschrijving. En dan jezelf beheersen om niet te veel te bestellen. Johan A. Dambrink",56,55-64,M
"Dag ""vriend"", Albelli-albums zijn voor mij de allerbeste albums, zeker v.w.b. de afmeting 30x30cm, plat, hoogglans en prima papier en afdrukken. Alleen de prijs vind ik wel wat duur, mits je veel pagina's neemt. Ik zou graag zien dat je afhankelijk van je bestellingen, je een bepaalde korting zou kunnen opbouwen. Zodat je als je de grootste hoeveelheid pagina's neemt ook de hoogste korting kunt krijgen (25%). Verder alleen maar lof voor je product, Groetjes J.Th.M van Hoof",62,55-64,M
"Al heel wat keren gebruik gemaakt van bonnen van hotelkamerveiling. Allerlei verschillende hotels geprobeerd, leuk om dat mee te maken.",44,25-54,F
Uitstekende webshop en een snelle levering.,48,25-54,M
Ik heb een gratis muts met mijn naam erop ontvangen van simply colors ter ere van mijn geboorte. Super leuk! Zeker met dit weer geen overbodige luxe!,34,25-54,F
De posters zagen er op zich goed uit. Alleen allebei de lijsten die we hadden besteld zijn beschadigd! :-( Bovendien mogen ze er best bij vermelden dat de geplastificeerde poster niet in de lijst past en je er  dus zelf nog een rand af moet knippen. Hartelijke groeten Daantje,33,25-54,F
"Had een bestelling geplaats voor Microfoon,Zwenkarm, & Shockmount. Jammer genoeg bleek na de bestelling een aantal dingen niet in vooraad te zijn en moest ik dus wachten totdat alles in vooraad was. Heb toen even Bax-Shop gebeld en gevraagt om een deel levering. Echt top! volgende dag gelijk al wat spullen binnen gehad.",17,15-24,M
"ik heb mijn headset snel ontvangen, en ben er erg blij mee.",53,25-54,F
"zoals ik hierboven al aan gaf, ik ben helemaal tevreden, goede artikelen voor een betaalbare prijs en een snelle levering.",53,25-54,F
"het is de eerste keer dat ik iets besteld heb bij vitaminstore.nl, en ik ben zeer tevreden.",52,25-54,F
"wat ik hierboven al aangeef, ik ben heel tevreden met een site als Cosmox.",50,25-54,F
Wat een heerlijk gevoel dat je weet dat alles prima en correct voor je wordt geregeld als je op vakantie gaat. Ik kom al een eeuwigheid bij Arke Mijdrecht en de dames doen met betrokkenheid alles om je vakantie naar genoegen te regelen. Sterker zelfs als er bij de luchtvaartmij iets mis gaat regelen zij dingen. Ik geef mijn vakantie met vertrouwen uit handen en breng mijn tijd liever in de tuin door dan alles zelf uit te zoeken!,54,25-54,M
Ik beveel deze webwinkel aan. Goede service en goed overzichtelijke website.,37,25-54,M
"Via kennissen kreeg ik te horen dat ik bij Bigdennis mijn cd's moest kopen. Chappau, goede survice en zeer snel. Dit is een echte aanrader.",35,25-54,M
"Wij bestellen al enkel jaren bij deze leverancier, Nog nooit een mankement meegemaakt, altijd vlot geleverd. Netwerkwinkel is voor ons het adres voor utp, voeding en overige accesoires (DC artikelen)",30,25-54,M
"Alle producten die ik bij Bax-shop gekocht heb, zijn van goede kwaliteit. Levering is ook snel. Zou je deze winkel beslist aanbevelen.",63,55-64,F
"Goede wijnen voor iedere smaak. Leuke aanbiedingen, Snelle levering. Goede service. Nog nooit teleurgesteld geweest. Eén keer een fles port met foute kurk ontvangen. Kan gebeuren. Geen enkele discussie gehad en direct restitutie. Ik raad Wijnvoordeel bij iedereen aan. Gr. Jan Harold",40,25-54,F
"Goede prijzen, snelle bezorging, fijne betaling en verder nooit problemen gehad.",23,15-24,M
prima service klasse wijnen levering super goede wijn voor een betaalbare prijs ruime keuze,61,55-64,M
"Tijdens feestdagen besteld. Volgende week in huis. Prima, geen klachten.",43,25-54,M
"Mooie winkel met veel keuze, jammer dat je zelf naar dingen moet vragen en ook naar uitleg moet vragen. Je werd niet aan de hand gemomen in het maken van een keuze en welke eigenachappen jij als klant belangrijk zou vinden.",27,25-54,F
"Bestelling was na 2 weken nog steeds niet geleverd, ondanks de 3-5 werkdagen die wordt beloofd. Contact gehad via e-mail. Reactie was dat er navraag gedaan zou worden bij leverancier. Bij meer informatie zou deze worden doorgespeeld. Dit is inmiddels weer 2 weken geleden, geen contact meer en geen levering.",27,25-54,F
"Aller eerst een super service. Had met spoed 2 led tubes nodig voor komende vrijdag. Woensdag avond 19.00 besteld, donderdag morgen 10.30 geleverd! Mooie led tubes voor een super prijs! Worden gebruikt in een nieuwe spelshow van ons bedrijf, eerst 2 stuks besteld om te testen overige 6 volgen zeer spoedig. Kortom super tevreden, ik kan Bax iedereen aanbevelen.",31,25-54,M
"Snelle levertijd, goede kwaliteit, unieke items, duidelijke/klantvriendelijke website.",22,15-24,M
's avonds besteld en de andere dag rond de middag alle goederen netjes verpakt geleverd gekregen. Goede kwaliteit gunstige prijs.,42,25-54,M
Naar tevredenheid cartridges bestelt. De juiste cartidges werden snel geleverd.,57,55-64,M
Geweldige goede begeleiding bij een transport probleem. Goede prijs van het product zelf.,58,55-64,F
"Ik had een magnetron verkeerd besteld, gelijk gebeld. Kreeg geen keuze menu maar gelijk iemand aan de lijn, werd meegedacht en niet moeilijk gedaan met omruilen. Thuis gebracht wanneer het mij uitkwam. Zelfs in het weekend. Keurig afgeleverd in de kamer waar ik de spullen wilden hebben. Ideaal.",50,25-54,F
echt binnen 1 dag binnen. Super. Goed verpakt en goede kwaliteit.,50,25-54,F
"Het is een mooi album geworden, jammer dat ik niet van tevoren had gezien dat er ook bewogen foto's tussen zat, maar het is mooi uitgevoerd",33,25-54,F
Dankzij de app kan ik overal bestellen en ben ik niet gebonden aan een pc,32,25-54,F
"Ik heb achterlijk lang moeten wachten om te horen of het abonnement dat ik wou afsluiten was goedgekeurd. ik heb studentmobiel minstens 7 keer gebeld en telkens kon niemand me vertellen hoelang het nog zou duren, en als ze het me wel vertelden klopte het niet. Na een ruime maand heb ik pas te horen gekregen dat alles was goedgekeurd.",18,15-24,F
De bestelling lekker snel in huis .,57,55-64,F
Ten onrechte mijn spullen die ik terug gestuurd heb toch moeten betalen.,57,55-64,F
Snel alles in huis,57,55-64,F
Ik krijg altijd alles netjes op tijd binnen. Een telefoontje van flindall zelf om te vragen of alles nog oké is. Uitstekend met de service en de spullen doen mijn en mijn man heel veel goed.,57,55-64,F
Snelle levering. Lage prijs. Goed werkend product. Ik ben zeer tevreden en kan Avantius aanbevelen.,37,25-54,F
"Dragon computers heeft een groot aanbod custom gemaakte computers. Dit resulteert in goedkopere computer van bijvoorbeeld een dell, acer, hp e.d. Dit vind ik zeer positief. Ook de levering liep vlekkenloos en ik ben dus erg tevreden over dragoncomputers.",21,15-24,M
"Het grootste nadeel en het meest onvriendelijke aan vistaprint is het ontiegelijk langdurige bestelproces. Het is echt ongelooflijk hoe vaak je moet klikken voordat je eindelijk je visitekaartjes of flyers kan bestellen. Verder vind ik het wel leuk dat vistaprint veel keuze geeft hoe je je drukwerk wilt hebben, maar dit zorgt er wel weer voor dat het bestelproces langer wordt.",21,15-24,M
Ik heb enkele keren games besteld bij consoleshop.nl. Ik moet zeggen dat ik de site wel prijzig vind. Dit is echter het enige nadeel wat de site heeft. Verder vind ik de site erg overzichtelijk en ze bieden altijd de nieuwste games aan. De bestellingen zijn binnen enkele dagen binnen en de producten zien er prima uit. Ze hebben ook af en toe filmpjes op youtube (professionele reviews) van nieuwe producten denk aan een nieuwe console of accessoire. Dit vind ik zeer handig en zo krijgt men een goed beeld van het product.,21,15-24,M
"Had afgelopen 2 jaar een mobiele telefoon abonnement met internet. Echter was het mobiele internet(3G) 3 maanden niet beschikbaar en heb hier na een paar klachten en vraag om een vergoeding verder nooit iets over gehoord. Mijn abonnement liep toch bijna af en had voor die paar euro geen zin een hele procedure te starten, maar vind dit toch een kwalijke zaak en zeker het vermelden waard. Vandaar helaas 2 sterren.",21,15-24,M
"Ik vind dat d-reizen een goede klantenservice heeft, dit omdat ik afgelopen zomer op vakantie ben geweest naar Italië en dat was via d-reizen geboekt. Niet alles zo als het in de gids stond was aanwezig en nam daarom contact op met d-reizen die mij voor dat gedeelte netjes een schadevergoeding aanbood. Dit vind ik een groot pluspunt. Waarom krijgt d-reizen dan geen 5 sterren? simpelweg omdat de gegevens in de reisgids niet helemaal klopten, voor de rest was ik zeer tevreden over d-reizen.",21,15-24,M
"Dunnet heeft zo zijn voor- en nadelen. Zo vind ik de levertijden ivm andere webshop erg lang, maar het aanbod en de prijzen van producten te vergelijken met de rest van de markt. Ik had het liever een 7 gegeven, maar dat is helaas niet mogelijk vandaar de 3 sterren, ik vond het niet 4 sterren waardig.",21,15-24,M
"Smartphoneshop biedt veel verschillende smartphones aan wat ik een goede zaak vind. De aangeboden smartphones zijn altijd net nieuw uit en ze bieden nooit een model aan van enkele jaren geleden, dit vind ik een voor- en een nadeel. Het grootste nadeel van smartphoneshop vind ik de hoge prijzen ivm andere webshops, vandaar 3 sterren.",21,15-24,M
"Ik heb maar 1 keer iets bij dimensionplus besteld en ik moet zeggen dat ik van plan ben dat in de toekomst meer te gaan doen. Ik kocht de 2e hands game 'Uncharted 2' , dat ze 2e hands games aanbieden vind ik echt een groot pluspunt. De verwachte levertijd was 5 werkdagen, echter had ik de game al binnen 2 werkdagen binnen en was de game in prima staat. Ik kan dimensionplus dus niet minder geven dan 5 sterren!",21,15-24,M
"Ik vind dat wehkamp.nl een groot aanbod heeft qua artikelen, zo verkopen ze alles van kleding naar elektronica naar speelgoed. Noem het maar op en je kan het bij wehkamp bestellen. Ik ben zelf lid van wehkamp en ontvang eens in de zoveel tijd een waardebon van 7,50 en dit kan ik erg waarderen. De leveringen zijn altijd naar de gemaakte afspraak. Het enige minpuntje vind ik de klantenservice die sommige klachten naar mijn mening te gemakkelijk afhandelt, vandaar de 4 sterren ipv 5.",21,15-24,M
Ik bestel nu al enkele jaren vooral elektronica en games bij bol.com en heb nog nooit problemen gehad met levering en de geleverde producten. De leveringen zijn altijd snel  en de aanbod van producten is zeer groot. De site heeft ook een makkelijk te gebruiken interface en is overzichtelijk.,21,15-24,M
Zoals de titel al zegt ben ik een zeer tevreden klant van Flyerzone. Ik bestel al enkele jaren drukwerk bij Flyerzone ben nog nooit ontevreden geweest over mijn bestelling. Ik ontvang de bestellingen altijd binnen de gestelde levertijd en wanneer ik vragen heb over de opmaak van mijn product is de klantenservice altijd bereikbaar en komen ze snel met goede suggesties.,21,15-24,M
"2 dure toyo banden besteld, binnen 4 dagen binnen, en 75 euro per band goedkoper dan waar ik ze normaal koopt, ga dit zeker vaker doen!!",47,25-54,M
Goede kwaliteit en service. Dus zeer tevreden!,62,55-64,M
Voor de presentatie & introductie van een nieuw product (X-Floss) heb ik diverse soorten drukwerk door drukwerkdeal.nl laten realiseren. Mijn collega's in de markt zijn keer op keer verbaasd over de prijs-kwaliteitsverhouding. Zij geven in de toekomst ook gebruik te gaan maken van drukwerkdeal.nl.,60,55-64,M
Ik ben zeer tevreden over de snelle en kordate afhandeling van mijn bestelling bij 123inkt. Ook zeer verrast over de hoeveelheid en kwaliteit van de inkt. Zoals de naam al zegt: 1-2-3 gebeurd. Een echte aanrader!,31,25-54,M
Had mijn jeans snel in huis en ben er helemaal blij mee!,20,15-24,F
Schoenen de volgende dag al in huis! Zeker snel weer een bestelling plaatsen en hopen op een nieuwe Groupon-code!,20,15-24,F
"Hoi allemaal, Ik heb een kortingsbon van Zonnebrillen.net, maar las op internet negatieve verhalen over deze webwinkel. Om zeker te zijn heb ik ze laatst een mailtje gestuurd of ze levering voor mijn vakantie kunnen garanderen. Helaas reageren ze hier niet op :( De kortingsbon is € 50,- waard, dus zou zonde zijn als dit bedrijf niet betrouwbaar is. Iemand ervaring met Zonnebrillen.net? Groetjes, Lieuwe",20,15-24,F
uitstekende sevice snelle levering geweldige kwaliteit van het product,30,25-54,F
goed en snelle levering verschilende manieren van betalen helemaal toppie,41,25-54,M
goede betaal mogelijkheden en het zit allemaal goed en degelijk ingepakt voor de verzendig eerste keer dat ik zins ik dvd/cd bestelt tevrede bent,40,25-54,M
De website is duidelijk en overzichtelijk. maar de service is helemaal top! levering is ook lekker snel. vanaf nu is toolnation mijn vaste site voor gereedschap! ga zo door!,25,25-54,M
de volgende dag dus goed,41,25-54,M
"Na de plaatsing van de trap waren wij vol lof over jullie firma Upstairs ( een echt "" waaw ,  wat is dit prachtig"" gevoel  . Jammer dat de plaatsing van de inox- leuning niet aan onze wensen voldeet ,maar er is geluisterd naar onze klachten en deze zijn  op een vriendelijke en kordate manier opgelost . Proficiat Upstairs ,ondanks de enkele problemen hebben ons toch altijd als een klant en geen nummer gevoeld . Ps : Ondertussen hebben geburen , na het zien van de plaatsing bij ons , ook al een traprenovatie bestelt bij Upstairs . Zo zie je , vakmanschap is de beste reclame .",52,25-54,M
"Eergisteren een volledige inktkit besteld van hun eigen huismerk voor mijn Canon MP970 en vandaag al de kit in ontvangst mogen nemen.Hier bestel ik nog,ik blijf zeker een vaste klant!!Doe zo verder jongens :D",31,25-54,M
"Ik had 2 X Sennheiser HH-10 kopteledoonhouders nodig en bij Bax vond ik de goedkoopste prijs.Onmiddelijk besteld en betaald via Mistercash,3 of 4 dagen er achter had ik ze al in huis (in België) Het heeft iets langer geduurd als wat op de site stond maar dat kwam om dat ze niet voorradig waren. Al bij al een goede ervaring met deze shop,zeker aan te raden!!",29,25-54,M
Gewoon en nette en snelle levering!,45,25-54,F
Bij het bestellen wordt je simpel door de procedure geleid en daarna krijg je eerst een bevestiging van de bestelling. Direct daarna gevolgd door de bevestiging van verzenden met link om te bekijken hoe TNT er mee omgaat. En na een dag of 2 heb je het allemaal al in huis. Prima geregeld dus!,46,25-54,F
"Deze winkel ziet er keurig uit en zal altijd voor u klaar staan als er problemen zijn,",26,25-54,M
"Snel, duidelijk en betalen achteraf, geweldig! In het vervolg koop ik alle boeken enz. bij Bol.com",62,55-64,M
"artikelen zijn altijd op voorraad en de bestelprocedure is eenvoudig. Ik heb hier al veel vaker cardridges besteld en tot nog toe ben ik buitengewoon tevreden over PrintAbout, de service is 100%",62,55-64,M
"Had een iMac gereserveerd via de website en ben deze zelf in de winkel een paar dagen later gaan ophalen (tussen Kerst en Oud & Nieuw). Ik ontving bijna direct een reserverings-bevestiging en de factuur die ik zou gaan pinnen.  Prima regeling op die manier, wist zeker dat mijn product van keuze er voor mij zou zijn en kon gewoon met Pin betalen in de winkel. Ik koos ervoor om het product in de winkel op te halen omdat ik samen met een kennis ging die nog een keuze moest maken en dat liever in een winkel deed. Het enige 'probleem' waar wij tegenaan liepen was dat toen we de parkeerplaats van Leapp wilde oprijden (beveiligd met slagboom) dat we even moesten zoeken naar de bel van Leapp omdat daar niet hun herkenbare logo op staat. Maar dat is slechts een klein minpuntje. De medewerker van Leapp was erg professioneel en ondanks dat het erg druk was in de winkel bleef hij ons rustig en deskundig helpen. Ook verontschuldigde hij zich netjes naar de andere klanten dat het zo lang duurde omdat ze om dat moment last hadden van onderbezetting. De Imac en Macbook Pro die aangeschaft zijn bij Leapp werken als een trein en we zijn beide erg tevreden met de service en aankoop. Al met al een superervaring!",24,15-24,M
Hij doet het niet. En heeft hele slechte kwaliteit. Reageren doet 'ie ook al niet.,18,15-24,M
"Dekbed met wat overtrekken besteld. Lekker snelle levering, goeie spullen en nog goedkoop ook. Aanradertje!",27,25-54,M
