text,age,age_cat,gender
"Ich habe im April einen Egg Chair bestellt. Anfangs war der Kontakt sehr nett. Die Lieferung wurde immer wieder verschoben. Anfangs zeigte ich noch Verständnis, doch dann war auch das vorbei. Ich bekam mein Geld zurück mit dem Angebot den von mir bestellten Chair dann zu zahlen, wenn er ordnungsgemäß bei mir angekommen wäre. Nun geht es mir so, wie vielen hier. Der Kontakt ist absolut unmöglich. Die Rechtfertigungen überflüssig, DENN ich habe eine Freundin aus München beauftragt Interesse an einer Sache zu zeigen und siehe da, ganz nett wurde ihr geantwortet und zwar sofort. Während ich am selben Tag, zur selben Zeit auf meine Mail KEINE Antwort bekam. Auch danach war der Kontakt - meine Freundin bekundete weiterhin ihr Interesse - sehr freundlich zu ihr und die Antworten kamen innerhalb weniger Stunden oder Tage. Nicht jedoch auf meine Mails oder die meines Mannes. Das ist doch seltsam, oder MERLIN FURNITURE? Wie werden Sie das hier kommentieren?",39,25-54,F
"Bei Bestellung vor 17 Uhr kann ich sicher sein, daß die Ware am nächsten Tag bei mir ist. Dieser Service ist unschlagbar. Schnell und zuverlässig. So wünscht man sich nicht nur die Lieferanten. Auch die Abwicklung der Bestellung ist unbürokratisch und sicher. Über Angebote wird regelmäßig informiert und auch telefonisch erhielt ich schon Angebote, die genau auf mich zugeschnitten waren. Das Konzept geht auf und ich bin zufrieden mit dem Service der geboten wird und mit der Ware ob Namhafte Ware oder No-Name Produkte. Es passt immer.",48,25-54,F
Inzwischen bin ich einige Jahre dabei und bisher gibt es kaum etwas zu beanstanden. Die Auszahlung geht wie immer sehr schnell. Weiter so :),46,25-54,F
"guter kontakt, rückzahlung sofort nach telefonat. neubestellung und lieferung innerhalb von 2 tagen. von mir note 1+ mit sternchen.",61,55-64,M
"bin sehr zufrieden damit , super schnelle Liefrung , beste Qualität zum guten Preis",36,25-54,F
So macht Online Einkaufen Spaß: Montag Abend bestellt und am Mittwoch Morgen war der Fernseher da. Inklusive der beiden Zubehörteile! Zwischendurch wurde man per E-Mail über jeden Verarbeitungsschritt informiert und konnte sogar den Weg des Paketes im Internet verfolgen. Das Ganze zu einem wirklich guten Preis. Also insgesamt ein sehr empfehlenswerter Online Händler.,39,25-54,M
Der Key hat nicht funktioniert ;) Dafür war der Kundensupport umso erstunlicher! Die Betreuung war erstklassig. Auf keiner anderen Website habe ich bisher solch ein kompetentes SupportTeam gefunden. Letztendlich haben Sie das Spiel auch zum Laufen bekommen und das innerhalb einer Stunde! Ich kann diesen Shop nur weiterempfehlen! Besser geht nicht,19,15-24,M
Auftragserledigung war sowohl fristgerecht als auch vorzüglich.,63,55-64,M
"Nie wieder werde ich bei über Check24 bei emietwagen.de Mieten. 12 stunden vorher versucht zu buchen die bestätigung kam erst 2 Stunden später, aber bevor die ich die Mail erhielt habe ich den Auftrag Storniert aber trotzdem musste man den Wagen den ich nie in anspruch genommen habe bezahlen. Deshalb rate ich jedem Leute lasst die finger Weg und geht lieber zu einer richtigen Vermietung die auch verständniss über den Kunden Zeigen. Das heißt lieber bei Hertz, Avis, Europcar oder Sixt Mieten, weil die versuchen euch nicht über das ohr zuhauen und mit Kunden unfreundlichen AGB's euch das Geld aus der Tasche zu ziehen. 92,58 € einfach für nichts bezahlt aber nächstesmal lasse ich die Hände davon. Nie Nie wieder emietwage.de Danke",30,25-54,M
"Schnelle Lieferung, Ware wie beschrieben, ich werde meine nächsten Geräte wieder hier bestellen.",66,65+,M
"Ich habe mir schon mehrmals zu unterschiedlichen Zeiten einen Key gekauft. Alles Keys waren funktionsfähig in Steam und wurden auch spätestens am nächsten Tag per E-Mail verschickt (bezahlt mit Sofortüberweisung). Ich werde bestimmt bei diesem Shop wieder Keys kaufen, sobald ich ein Spiel finde, das mich interessiert. Zur Aktivierung kann man nur sagen, dass ein Umweg nur bei russischen Keys nötig ist und sobald man diese mit einer entsprechenden IP (z.B. über eine VPN-Verbindung [mit dem Gamekeys.at Tool]) in Steam aktiviert hat man sie in jeder Sprache spielen kann und auch von überall aus.",18,15-24,M
"Der Artikel kam für eine Maßanfertigung nach einer kurzen Wartezeit, gut verpackt und zügig an. Dabei lag eine bebilderte Montageanleitung, wodurch die Montage und Justierung binnen 5min. erledigt ist. Besonders Hilfreich ist die Montagehilfe, wodurch das anschrauben der Haltepunkte in nu geschieht. Bedienung ist kinderleicht, bestellen würde ich es jederzeit wieder.",22,15-24,M
"Wirklich sehr gut gemachte Seite und Verlinkungen, Übersichtlich und unkomplenziert. Schade das Hostels nicht so Publiziert werden wie Hotels, die manchmal eine wirklich bessere Wahl gegenüber ein Hotel in der gleichen Preisklasse sind. Würde es noch als add auf Google anschaulicher wünschen, sodass es gleich als Alternative für Leute auftaucht die nicht einmal an Hostels denken.",21,15-24,M
"Die Lieferung erfolgte sogar früher als angegeben (2 Tage nach der Bestellung) und die Lampe sieht super aus. Beim Zusammenbau war allerdings sehr viel Kreativität vonnöten, da die Aufbauanleitung sehr spartanisch gehalten war.",46,25-54,F
"Meine bisherigen Erfahrungen mit dem Shop sind rundum positiv. Eine so gelungene Kombination aus Service, guten Angeboten und einer zeitnahen Lieferung ist selten zu finden. Service- und dienstleistungsorientiertes Shoppingvergnügen.",24,15-24,M
"alles prima, pünktlich, günstig, ohne problem",41,25-54,M
Sehr günstige Preise bei den Neusten Titeln. Schnelle Lieferzeiten. Guter Kundensupport. Und einfache Zahlungsmöglichkeiten.,20,15-24,M
Sehr günstige Preise bei den Neusten Titeln. Schnelle Lieferzeiten. Guter Kundensupport. Und einfache Zahlungsmöglichkeiten.,20,15-24,M
Im gegensatz zu anderen Seiten sehr gut.,20,15-24,M
"DIe haben sicherlich Ahnung von Ihrer Technik und haben sicherlich auch sehr gute Leute. Aber der Support ist leider nicht immer das, was man sich wünscht und es ist schwierig, an die Jungs ranzukommen, die wirklich Ahnung haben. Hatte schon öfters viele Probleme damit. Schade.",32,25-54,M
"Ich habe hier meine Private Homepage liegen. Ich hätte es zwar etwas billiger kriegen können, bin aber trotzdem mit meiner Wahl sehr zufrieden, da die Seiten schon seit Jahren immer online sind und ich auch mal dort anrufen kann, wenn ich mal nicht weiterkomme. Daher: alle 5 Sterne.",32,25-54,M
kann man nur empfehlen. Bestelle fast wöchentlich was. Sehr gute Leistung und vernünftige Preise.,32,25-54,M
"Leider gibt es keinen Support. Alle E-Mails werden automatisch erstellt und enthalten nur vorgefertigte Textbausteine. Man hat keine Chance, mal einen anzurufen (man findet keine Telefon-Nummer).",32,25-54,M
"Bin sehr zufrieden (da sehr billig). Bei der Zustellung der SIM-Karte braucht man aber gute Nerven. Bei einer Rufnummer-Mitnahme sollte man drei Monate vor Vertragsende schon die neue SIM-Karte beantragen. Ansonsten riskirt man, dass man einige Wochen offline ist.",32,25-54,M
"!Vorsicht! Tom Bike Corner holt sich sein Rückporto auf eigene Art zurück. Ich bestellte drei Sättel, um diese vor Ort ausprobieren zu können. Dies kamen auch recht schnell bei mir an. ich habe jeden Sattel einmal am Rad montiert (vorsichtig!) und mich einmal kurz drauf gesetzt. Danach habe ich die Sättel vorsichtig wieder demontiert und alles gut verpackt zurückgeschickt, da mir keiner der Sättel gefallen hat. Ruben von Toms Bike Corner stellt dafür nun ca. 8,50€ Wertnachlass in Rechnung. Angeblich seine die Sattelstangen so zerkratzt, dass man die Sättel nicht mehr als neu verkaufen könne. Diese Rechnung habe ich bis heute nich bezahlt, da ich dies ziemlich frech finde. ich hatte auch schon Sättel aus Fahrradläden und musste diese wieder zurückgeben, da ich einfach nicht drauf sitzen konnte. Gerade Sättel sind das A und O eines Fahrrades und müssen einfachpassen. Zum hübschen angucken und streicheln bestelle ich mir kleine Sättel. Was denkt sich dieser sogenannte Fahrradladen dabei? Die Sättel habe ich mir zudem vorher angesehen und fotografiert, da man sich einfach immer absichern muss. Die Spuren sind so unglaublich minimla, dass man sie mit einer Lupe suchen muss. Zudem fällt es einem Normalkunden eh nicht auf. Es wäre für toms Bike Corner kein Problem diese als neu weiterzuverkaufen, zudem sie ja auch nicht benutzt waren (einmal montiert und wieder runter gilt wohl kaum als genutzt!). Wahrscheinlich wurden sie eh schon verkauft. Problem: Auf Nachfrage hin bekam ich die von mir erwartete Antwort von Ruben: Hätte ich einen der Sättel gekauft dann hätte man schon ein Auge zugedrückt, aber so muss man ja auch sein Porto wieder reinbekommen. AHA. So also. Paymorrow versucht nun monatelang dei 8,50€ einzutreiben und jaut nochmal ordentlich Inkassogebühren drauf. Jetzt sind wir bei ca. 50€ und ein Anwalt versucht nochmal druck machen. Dann kommt angeblich das Mahnverfahren, dem ich auch meine Widerspruch aufdrücken werde. Danach dann wohl der große Prozess. An Toms Bike Corner: ihr seid echt ein Servicewunder!",35,25-54,M
"Sehr gut strukturiertes Angebot, einfache und übersichtliche Auswahl, schnelle Maschine! bin sehr zufrieden.",61,55-64,M
"Iloxx ist unzuverlässig und Schadensmeldungen werden garnicht oder nur teilweise bearbeitet. Patzig am Telefon und bei Schadensmeldungen muss man alles Nachweisen. Einkaufsrechnungen etc. und dann finden die neue Gründe, warum sie den Schaden nicht bezahlen müssen. Versprochene Lieferzeiten werden nicht eingehalten. Pakete sollen 24 Stunden unterwegs sein und sind meist 4-5 Tage unterwegs.",22,15-24,M
Super Shop ... für jeden Geschmack und jede Gelegenheit etwas dabei ... Qualität und Preis stimmen ... schnelle Lieferung (auch kurz vor Weihnachten) ... Vielen Dank.,38,25-54,F
"Wir haben im September zwei LC3 bestellt und diese sofort bezahlt (3000€). Im November sollten die Sofas geliefert werden. Bis jetzt haben wir noch keine Nachricht bekommen, wann und wo die Sofas momentan sind und wann und ob diese geliefert werden. Wir haben bereits über Facebook, e-mail und Telefon versucht Merlin zu kontaktieren. Bisher alles erfolglos. Wir haben Verständnis für Lieferverzögerungen, dass wir allerdings überhaupt nicht mit Ihnen kommunizieren können und bis jetzt gar nichts wissen ist nicht zu akzeptieren. Wenn wir bis 10.1.21 keine Nachricht von Merlin erhalten, müssen wir leider rechtliche Schritte einleiten und vom Kauf zurücktreten. A. Schmidt",34,25-54,F
"Habe mir Refill-Tonerkartusche für meinen Canon Laserdrucker bestellt und wurde innerhalb weniger Tage beliefert. Da zunächst ein Transportschaden vorlag, wurde umgehend und komplikationslos ausgetauscht. Hier wird einer faire und günstige Alternative zu den Originalteilen vom Hersteller geboten",60,55-64,M
"Nachdem ich viele Jahre zu den Leidtragenden gehörte, die durch Glasfaser-Verkabelung am schnellen Internetzugang gehindert wurden, ist das Gebiet in dem ich wohne nun seit ca. 2 Jahren mit VDSL-Zugang ausgebaut. Seitdem nutze ich einen Zugang 50MB/s und der hält in der Regel was er verspricht, sowohl downstraem als auch upstream. Einzig die ISDN-Telefonie war anfangs instabil, was offenbar auf die taiwanesische Variante des Speedport Routers zurückzuführen war. Das musste zunächst erst aufwendig diagnostiziert und dann mittels Softwareänderung bei der Telekom behoben werden.",60,55-64,M
"Habe mehrfach hochwertige PC-Gehäuse und CPU-Lüfter gekauft. Immer eine Superqualität, schnelle Lieferung und günstige Preise.",60,55-64,M
"Bei allen bisherigen Einkäufen bei Amazon wurde ich bisher niemals enttäuscht, egal ob es sich um Waren aus dem Bereich Elektronik, Computertechnik, Bücher oder andere Dinge handelte. Es wurde stets schnell und zuverlässig innerhalb weniger Tage in der Regel an eine Packstation in meiner Nähe geliefert und ich hatte bisher nie auch nur den leisesten Grund zu Beanstandungen. Dabei habe ich immer von einem guten Preis- / Leistungsverhältnis und meist kostenlosem Versand profitieren können.",60,55-64,M
Super Shop. Schnelle und einfache Lieferung des Produkts per Email. Einfache Bezahlungsarten etc. Hab nur Positive Erfahrungen mit dem Gk4.me gemacht!,23,15-24,M
Toolani wird schon seit einigen Jahren genutzt und hat noch nie enttäuscht. Sehr preiswerte Telefonate ins Ausland mit enormer Kosteneinsparung!,68,65+,M
"habe schon öffters bei mindfactory bestellt und kann nur sagen das ich begeistert bin. meine bestellung wurde fix bearbeitet, und der ganze bestellvorgang bis zur auslieferung der ware hat nicht ganz eine woche gedauert. ich hatte bedenken, da ich das erste mal in vorkasse gegangen bin (hätte ich das nicht getan wäre die ware auch etwas schneller bei mir gewesen), aber in zukunft werde ich bei mindfactory immer in vorkasse gehen so reibungslos wie das geklappt hat. von mir 5 sterne",39,25-54,M
habe das erste mal bei vibuonline bestellt. die ware kam relativ zügig und gut verpackt bei mir an. das einzige was nicht stimmte war die lagerstandsanzeige der suchseite. habe trotzdem nur knapp eine woche auf meine ware warten müssen. die auswahl und das preisleistungsverhältniss von vibuonline finde ich top! werde bestimmt wieder bei vibuonline einkaufen,38,25-54,M
"Der bezahlte aber nicht gelieferte Artikel kostet nicht die Welt ( € 3,46 ) es geht hier aber ums Prinzip! Nach unzähligen Versuchen telefonisch Kontakt mit dieser Firma aufzunehmen und 3 geschriebenen E-Mails werde ich jetzt über PayPal versuchen die € 3,46 wieder zu bekommen.",45,25-54,M
"Ab 20 Euro ist der Versand kostenlos. Trotzdem wurden vier Päckchen gepackt, die dann doch alle am selben Tag bei mir eintrafen. Was bleibt da bei fünf Euro pro CD noch beim Künstler hängen?",44,25-54,M
Schnelle Lieferung. die Ware ist wie beschrieben. Jederziet wieder.,44,25-54,M
"Schnell, preiswert, übersichtlich und leicht verständlich",31,25-54,M
Schnelle Lieferung und günstige Preise. Gerne wieder.,30,25-54,M
"dhl war mal eine sehr gute zuverlässige Firma. Lang - lang ist`s her. Heute kann man nur sagen sehr unzuverlässig, unpünktlich . Wie andere Bewerter schon schrieben,  versprechen Sie alles und halten nichts. Laut Sendungsverfolgung ( ein Witz übrigens ) zustellung Mittwoch - den ganzen Tag gewartet. Dann  Zustellung Donnerstag - nichts , Freitag nichts. Anruf bei der Servicehotline - Zustellung erfolgt Samstag oder Sonntag. Sonntag ? - aber hallo seit wann stellt dhl Sonntags zu. Antwort vor Weihnachten immer. Samstag gewartet - umsonst. Sonntag ha ha - umsonst. Anruf beim Versender. Lieferung Montag und tatsächlich um 19:00 Uhr kam dhl. Toll Leistung dhl !!!",22,15-24,M
Gäbe es sechs Sterne hätte Amazon diese verdient!!!!!!!!!,22,15-24,M
Bei dem Versand  wird nur Müll verkauft. Tolle Versprechen - nichts als heisse Luft! Habe nur mit einem Stern gewertet -weniger geht leider nicht. Der Firma müßte schon längst die Konzession entzogen sein. Absolut keine Kaufempfehlung. Beispiel Dauerbackfolie. Im Backofen rollt sich die sogenannte Dauerbackfolie zusammen und stinkt. Rausgeschmissenes Geld!!!,22,15-24,M
"Online bestellt.  Lieferzeit 10 Tage. Deutlich zu lange! Andere Online Apotheken schaffen`s in 1 - 2 Tagen. Am Telefon falsche Auskunft, angeblich schon lange unterwegs. Am nächsten Tag , die Auskunft das Paket noch gar nicht abgeschickt. Das alles zum wiederholten Mal. Eurapon nie wieder !!!",22,15-24,M
"Ein von mir, bei der Bestellung gemachter Fehler konnte umgehend korrigiert werden. Danke! Die Abwicklung der Bestellung (Versand und Qualität) erfolgte zu meiner vollsten Zufriedenheit!",59,55-64,M
"Die von mir gewünschte externe Festplatte war auf der Internetseite als auf Lager gelistet und und 6% günstiger als beim großen Mitbewerber mit ""a"". Der Bestelleingang wurde unmittelbar bestätigt und ich nahm die Vorkasseüberweisung unverzüglich vor. Am nächsten Morgen wurde der Zahlungseingang bestätigt und die Ware verpackt und an dhl übergeben. Während des Ablaufs wurde ich jeweils per Email über den Stand informiert. Tags darauf erhielt ich die Festplatte gut verpackt, die Ware war Original eingeschweißt und funktioniert einwandfrei. Also alles wie es sein soll.",45,25-54,M
"Superschnelle Abwicklung und Lieferung. Bin begeistert. Zum Kundendienst kann ich keine Bewertung abgeben, da ich ihn -und das hoffentlich auch noch lange so- noch nicht benötigt habe. Fazit: Zu empfehlen!!!",63,55-64,M
"Ich habe vor ueber zwei Wochen eine Sonnenbrille bei smartbuyglasses bestellt und per sofort Ueberweisung bezahlt. Ausser einer Bestaetigungs email habe ich nichts weiter von der Firma gehoert. Ich habe mitlerweile mehrere emails geschickt und habe immer noch nichts zurueck gehoert. Habe weiterhin immer wieder den status ueberprueft und ausser ""Ihre Bezahlung ist eingegangen und Ihre Bestellung wird in unserem System derzeit bearbeitet."" hat sich bisher nichts geaendert. Schade finde ich es auch das es keine Telefonnummer gibt wo man mit einer echten Person sprechen kann. Mir rennt die Zeit nun weg und ich haette einfach gern mein Geld zurueck, aber wie gesagt man hoert leider gar nicht von smartbuyglasses. Wenn man mir wenigstens sagen wuerde wie viel laenger es dauert oder mir wenisgtens anbietet mein Geld zurueck zu ueberweisen dann waere das ganze nicht so schlimm. Letzten endes wenn der Kauf abgeschlossen waere wuerde ich meine Meinung wahrscheinlich auch aendern aber momentan bin ich sehr unzufrieden und leider kein gluecklicher Kunde.",28,25-54,F
"Leider kann ich mich den positiven Bewertungen nicht anschliessen. Nachdem der Status Warten auf Versand sich tagelang nicht verändert hatte, habe ich angerufen und nachgefragt. Man konnte mir keine Antwort erteilen und versprach einen Rückruf, der auch nicht kam. Es ist ärgerlich da man die Ware im Vorfeld bezahlt und bei Nichtversenden oder Problemen nicht informiert wird, trotz Nachfragen. Hätte ich den Trockner normal gekauft im Laden würde dieser schon bei mir in der Waschküche stehen.",43,25-54,F
Der Artikel kam sehr schnell an. Alles lief reibungslos. Sehr zu empfehlen und unschlagbar günstig.,25,25-54,M
"Hab ende Dezember ein Objektiv gekauft, entsprach aber nicht meine Vorstellung und wurde anstandslos umgetauscht.Auch die Berattung über neues Objektiv war ERSTE KLASSE.Werde jetzt nur noch nach Düsseldorf zum Geschäft fahren wenn ich was brauche.Trotz Entfernung und derzeitiger Spritpreise. Die Beratung vor Ort ist mir als Einsteiger in der Digitalfotographie sehr wichtig. Ich kann sagen enfach Spitzenklasse was Personal und Auswahl und Internetseite betrifft.Macht weiter so und ich bleibe ein treuer Kunde. IHR SEID FÜR MICH UNSCHLAGBAR",49,25-54,M
Bis jetzt habe ich alle Urlaube über Expedia.de gebucht. Dank Expedia sind wir letztes Jahr 3 mal in Urlaub geflogen da wir immer günstige Angebote gefunden hatten. Ich empfehle expedia.de auch immer weiter.,28,25-54,M
Die Ware wurde termingerecht geliefert. Begleitung vom Kauf der Ware bis zur Auslieferung; selbst bei einem geringeren Warenwert. Klasse!,55,55-64,F
"Hier lief wirklich mal alles reibungslos, wirklich perfekt. Über die Bestellung bis zur (etwas verzögerten, da Artikel nachbestellt werden musste) Lieferung wurde ich ständig per Mail auf dem laufenden gehalten. Technische Rückfragen wurden umgehend beantwortet. Und auch die -von ARS24 unverschuldete- Rückgabe klappte schnell und unproblematisch.",54,25-54,M
"Wer günstige gebrauchte Bücher sucht bzw. welche verkaufen möchte, ist bei Booklooker bestens aufgehoben. Bin seit vielen Jahren Kunde und hatte noch nie irgendwelche Probleme. Einfach mal ausprobieren!",44,25-54,F
GK ohne wenn und aber ausgetauscht dann zurückgenommen. Schnell und unkompliziert. Danke,65,65+,M
"Mein Anruf bei Kröger und Rehn hat sich gelohnt. Der Mitarbeiter wußte über jeden Strand auf der Insel Møn Bescheid. Am Ende habe ich am Ulvshalestrand zwar 100 € mehr bezahlt, ein Besuch während des Urlaubs auf der Vorinsel Bogo ( hier wollte ich ursprünglich Urlaub machen ) hat aber gezeigt, dass das ein guter Tipp war, dem ich gefolgt bin.",33,25-54,M
"Habe kürzlich mit einem Kundenbetreuer in Kairo gesprochen, super toll abgewickelt, höflich, geduldig und sehr hilfreich",51,25-54,F
"Von der Abholung in Deutschland bis zur Lieferung in Großbritanien lief alles wie geschmiert, etwas zu pünklich aber das war kein negativ Punkt. Auf jeden Fall wird gerade die nächste Ladung verpackt und demnächst ein zweiter Auftrag gegeben.",51,25-54,F
"Die Bestellnummer 32077BN hab ich Sonntag bestellt und ist eben bei mir eingetroffen.. Ich bestelle gerne bei Tamico weil: 1. Gute übersichtliche Seite, man findet schnell was man sucht 2. Sehr viel vorrätig, falls mal nicht gibts ne Mailbenachrichtigung wenn wieder da 3. Günstig und in der bekannten Tamiyaqualität 4. Verschiedene Zahlungsmöglichkeiten (ich bevorzuge Paypal) 5. Schneller Versand und immer eine Mail wenn die Bestellung verschickt wurde Nachteilig finde ich, das Gespräch mit den Verkäufer und die evtl. Beratung fehlt sowie für einige Artikel eine exaktere Beschreibung, dafür antworten sie aber schnell auf Mails bei Fragen. Wir haben zwar ein Händler hier vor Ort, aber der arbeitet nur auf Bestellung und da wartet man schon mal 2 Wochen. Also fehlt hier so ein Geschäft Tamico. Wenn ich mal in Berlin bin schau ich auf jeden Fall mal ins Geschäft. Alles in allem, nur zu Empfehlen. Bis zur nächsten Bestellung",29,25-54,M
Wunderbar und schnell gelaufen. Wie erwartet gut gelaufen.,33,25-54,M
Es dauerte nur eine halbe minute bis meine Fut 14 coins da waren dazu haben sie im Shop eine große Auswahl an Produkten und Bezahlungsmöglichkeiten Der Kundenservice ging auch sehr schnell und war freundlich,17,15-24,M
++Sehr schnelle und genaue Bearbeitung sowie Ausführung +sehr freundlicher und guter Kundensevice ++vielfältige Bezahlungsmöglichkeiten sowie Auswahl an Produkten +Vertrauensvoll,17,15-24,M
"Sehr günstiger Preis und ein Top-Mietauto in Dubai, alles perfekt und schnellstens abgewickelt.",62,55-64,M
Einfach in der Installation und Handhabung. Hatte schon die ältere Version. Und die Neue ist noch besser. Einfacher zu bedienen...,54,25-54,F
Ware 08.03.12 bestellt und bezahlt. Ware sei verfügbar aber bis heute nicht geliefert. Jetzt plötzlich sei sie vergriffen aber Geld wird nicht zurückerstattet. Plötzlich kommt kein Kontakt mehr zu Stande! Absolute Sauerrei! Hier sollte man nicht bestellen.,36,25-54,F
"Vor einiger Zeit erwarb ich einen Gutschein für eine Event. Dieser war als Geschenk gedacht. Leider konnte der Beschenkte den Gutschein aus gesundheitlichen Gründen nicht einlösen. Als ich mich an den Kundenservice wandte, wurde ich erst einmal frech geduzt und die Antwort war kurz gesagt: ""Pecht gehabt"". Ein Umtausch des Gutscheins für ein anderes Event war nicht möglich. Das ist einfach nur erbärmlich.",25,25-54,M
"Ich kann noch keine Bewertung abgeben, weil ich das Teil noch nicht in Betrieb genommen habe. 5 Sterne, weil die Verarbeitung sehr gut ist.",65,65+,M
"Booking.com - Es war so einfach!!! Ich war schon mehrmals in Hotel Waldstein. Es ist mein Geheimtipp in Prag. Super Hotel, günstige Preis, Top Location! Ich freue mich wahnsinnig auf meinen nächsten Besuch.",28,25-54,F
Sehr guter Preis. Sehr schnelle Lieferung. Gerne Wieder.,62,55-64,M
gibt keine Firma wo ich lieber arbeiten würde :),38,25-54,M
"Der Service bei Lidl ist noch schlechter als miserabel. Ein bei Lidl gekaufter Bohrhammer der Marke Parkside, Typ PEBH 780, hat nach kurzem Gebrauch seinen Geist aufgegeben. Es ist der Drehzahlregelschalter innen gebrochen. Die Maschine selbst ist wie Neu. Doch die zuständige Servicefirma  Kompernaß  teilt mir mit, daß es für dieses Gerät keine Ersatzteile gibt. Das bedeutet, daß diese Maschine  in den Schrott geschmissen werden muß. Lidl selbst fühlt sich überhaupt nicht zuständig. Fakt: Hauptsache verkauft und Geld verdient.  Der Kunde kann sehen wo er bleibt.",65,65+,M
"Leider hat mein,mir am  28.03.2013 gelieferter Aschesauger bereits jetzt den Dienst aufgegeben. Er wurde nur ca.17 mal zum Ascheabsaugen an einem kleinen Pelletsofen benutzt und jedesmal danach wieder geleert. Der Motor hat von Anfang an gestunken. Auf mein Anschreiben an die  Firma Tec Take, per email, kam keine Antwort. Auf mein weiteres Anschreiben per Fax bekam ich zur Antwort, daß die Garantie bereits erloschen sei. Laut Kaufvertrag und im Internet bei ebay, steht aber eindeutig: Garantie 2 Jahre. Dieses Vorgehen ist ein eindeutiger Verstoß gegen das deutsche Gewährleistungsgesetz. Mittlerweile habe ich von mehreren Seiten erfahren, daß es ihnen mit dem selben Gerät vom gleichen Lieferanten genau so ergangen ist. Deshalb kann ich jedem  nur raten: Hände weg von solchen Internetbetreibern",64,55-64,M
"Ich habe bei Praktiker, auf Grund der Bewerbung mit 20 % auf alles, mir sogenannte Rasengittersteine gekauft. Der Preis vor Ort,     pro Stein  40 X 60 cm                      =  2,09€ Für einen Quadratmeter benötigt man also 4 Steine   =  8,36€ abzüglich 20%                                                                      =  1,67€ ist Gesamtpreis pro Quadratmeter                                  =  6,69€ Im Bauhaus kostet der Quadratmeter das Ganze Jahr über ohne Aktionsrabatt                                            = 5,95€ Demnach sind die Rabatte beim  Praktiker nur Augenwischerei und dienen nur dazu, gutgläubige Kunden auszunehmen. Denn, z.B.  die Steine sind bei Praktiker genau um 0,74€  bzw. 12,5 % teurer. Die weitere Aktion bei Praktiker : "" Wenn Sie die Gleiche Ware in der Umgebung billiger erhalten, erstatten wir Ihnen die Differenz "" ist eine glatte Lüge  und wird nicht akzeptiert. Anhang: Mittlerweile bin ich froh, daß es Praktiker nicht mehr gibt.",64,55-64,M
