text,age,age_cat,gender
I was trying to change my flight return date which took them 20 minutes to understand what i wanted to do after being hung up on once. after waiting for them to contact me back (twice ringing the wrong number to whatt I gave them) i am told that it is going to cost me an additional 90pounds to change it. after looking online the flight was only 87pounds to book it all again letalone just to change the flight that i have already paid for. Trying to book another person onto the same flight takes them 35+ minutes for them to turn around and say it was unsuccessful and to book it myself online (at 28ppm not acceptable!!!!) I will never use this company to book any flights again and would not reccomend anyone else to do so either.,21,15-24,F
"THIS IS BY FAR THE BEST WEBSITE FOR ANYTHING THAT U MAY NEED OR WANT! FOR THE HARD BODYBUILDER OR THE AVERAGE JOE, YOU WILL NOT BE DISSAPOINTED IN THE QUALITY AND SERVICE PROVIDED BY THIS COMPANY! QUANTITY, QUALITY AND SATISFACTION GAURENTEED 100%. THE BEST!!!!!!!!!!!!!! kEVIN L SOTO CENTRAL NJ",28,25-54,M
"A delivery arranged for my work address, made months in advance of the delivery, was completely botched. At great inconvenience to me and my co-workers, disrupting multiple plans, I am forced to work at home tomorrow. This is something basic that should go right the first time. Since this is my first time using Viagogo, I can report a 100% disappointing experience. My transaction ID is 2454379. Also worth pointing out after a fairly fruitless conversation with customer service -- don't call them, they'll call you, as all you'll get is an automated phone number with no ""real person"" option -- I got the customer service rep to promise a call back from a manager to explain the cock-up. No call yet. I'm waiting.",45,25-54,M
"Simple, fast, easy step by step to help in the replacement! I'll buy again from them if needed!",29,25-54,M
"from:	 Richard Young richarddyoung0102@gmail.com to:	 info@baracuta-g9.com, baracuta@baracuta-g9.com date:	 Thu, Dec 8, 2011 at 4:33 PM subject:	 ATTN: Danni Staniforth or Sam - Order\Ref# 2024154 Return For Exchange, Please mailed-by:	 gmail.com Ladies, I have posted Product Code A4S043159, size 40R, back to you today asking for your consideration to exchange for the same product (still in Khaki) in a size 44R. I noticed this product is back on sale again for  £100.00 and you still show a size 44R available in the Khaki. Would you please put aside a size 44R in the Khaki for Product Code A4S043159 for me and hold it pending arrival of the returned product for exchange? I would hate to miss out on your wonderful product due to a lack of size availability and wish you and yours ""Happy Holidays!"". Thanking you in advance for your expeditious attention to this matter, I remain Very truly yours, Richard D. Young",60,55-64,M
"I was recommended for this company by one of my friends Sangeet Sharma.. great people, great working sense above all my stuff reached home safely without any botheration. My sai is really helpful person and understand your requirements.. They are simply best...5++++++ stars. Getting ready to stuff more bags to send again to india.",36,25-54,M
"Not desperate really.  I lost my favorite pair of Hestra ski gloves a season ago.  They are not sold in the States any longer.  I was able to find them at Edge and Wax.  Great customer service via the on-line chat, great shipping rate to the U.S. Thanks!",54,25-54,M
"I honestly couldn't believe how quick this process was. A little spendy, but I expected that in an emergency loan.",44,25-54,M
I ordered these invites in cream with gold lettering.  They are a simple design but oozed sophistication (for little money!)  They were easy to design/order online and delivery was surprisingly quick.  Couldn't recommend highly enough!,24,15-24,F
Ordered on the Friday and received my item on the Monday (I don't live on mainland so this was quick!)  I bought a Samsung bridge camera for a Christmas present and found that very stocked it for cheaper than other companies.  Overall I'm impressed and will continue to do my shopping with very!,23,15-24,F
They do have competitive prices and wide selection,41,25-54,M
Ebay is fantastic you find just about anything on there!,26,25-54,F
this compnay has some of the best cellular products!,26,25-54,F
"love this site very fast, and the best pricing!",26,25-54,F
"My washing machine is used everyday.. I guess that’s what happens when you have 3 teenage girls. One day it just decided to stop working. I am not sure what is worse, the actual problem or the madness the girls will put me through. So I quickly googled this repair service and made an appointment. The repair went perfectly and everything is running the way it should be. Thanks to affordable laundry!",28,25-54,F
"Easy to find the product you want, but having to send my personal data (photo's of ID) TWICE, once in April and now again, after being told that my account was safe... Not very fun. I needed a key for a friends birthday gift and am still waiting for my email to be answered. Time is passing, and I am getting mad.",22,15-24,M
"My husband and I wanted to take a quick trip to Kansas City, we went to the ""name your own price"" section and was able to find a four star hotel in downtown KC within minutes! It was so easy and we got the exact location we wanted and at a great price!",23,15-24,F
The hotel was just as described and the ratings were an exellent way to help us choose the one we wanted to stay at.  Hostel Bookers web site worked flawlesly.  I am checking it every time we look at a new city to visit in Europe!!,63,55-64,M
excellent hair extensions,25,25-54,F
"Ordered a game and it was out of stock by in one day time they repot the stock, very good company and very good customer suport.",20,15-24,M
"I have been buying painted ponies from Music City Cards & Gifts for over 5 years and have had nothing but great experiences! They always come carefully packaged, and I get them fast. They also send out special coupons that make for really good deals and keep me up to date on special releases. Also, I received a damaged pony one time and they replaced it right away, no hassle! That's the way to do business!",54,25-54,F
"My experience was very disappointing.  I had a reservation to park and shuttle to the airport unfortunately when I arrived at the hotel I was told I could not park in the lot because I did not stay at the hotel, subsequently I had to park at the airport and incur an outrageous fee!!  I reported the incident to customer service at Global Parking and was told by two individuals, Carolyn and Amanda that unfortunately there was nothing that could be done about the expense that was incurred.  As an individual who travels frequently finding a reliable parking service is important.  When there is a break in communication with the hotel and the parking service the customer should be compensated for the inconvenience.  The ""little"" inconvenience cost me a late arrival to the airport and a $140.00 to park at the airport. DEFINITELY A HORRIBLE EXPERIENCE AND POOR CUSTOMER SERVICE!",47,25-54,F
Had to sell my xperia cos the screen was super broke and managed to get the most money compared to other sites this one was sooo much easier too.,26,25-54,F
"Ok... so I ordered over £300 worth of Isme products, the delivery was super quick but half the goods werent great quality and I was extremely disappointed to find that when I phoned up Isme to sort out the 10% off I hadnt managed to retrieve because of my bad connection... they tried to tell me its not 10% off first time customers, its £10 off your first £25... I know what I can see thank you very much so dont try telling me I can see something else. In the end i kept two products for covienience and wrote an email to them for proof of what is on my samsung galaxy screen but the connection was also bad it wouldnt send so I left it at that and can HONESTLY say Im much happier with very and paying P&P on Call of duty black ops 2...whats that about! its not a BIG product and SHOULD be eligible for Collect+!!!!",24,15-24,F
clothes are very BEAUTIFUL shopping is CONVENIENT shipments are a bit slow though. and items get cancelled a lot.,19,15-24,F
"As soon as I found this site I got everything setup and purchased within minutes. I wanted to buy a game for my wife after quickly searching I found CJS CD Keys then I found what game I wanted (Guild Wars 2), it was also the lowest price I have found of this game, I then setup an account very quickly with the simple methods and purchased the game and went through their quick but very secure security methods. Now not only am I happy with my purchase so is my wife as it is keeping her busy and and less nagging for me! Thank you CJS!",27,25-54,M
Quick and painless - booked the condo and had zero problems.,30,25-54,F
"The costume was awesome, and the child was super happy :)  The delivery was super quick and everything was packaged fine.  Would order again!",32,25-54,F
"Thought costume would be made with a cheap material, but was surprised to see it was of good quality (would not give excellent quality but better that expected).",32,25-54,M
"I live in Billings, but manage several properties in San Diego. Cox continually ""mistakenly"" overcharges my account month after month. Their customer service representatives are rude and their overall level of service is terribly unsatisfactory. Go with AT&T if the option is available in your area.",43,25-54,F
"The reliability of Verizon's network is the best among some of the other wireless services providers I've been with, though their rates are much higher than what I was used to paying. My family plan with four lines (only two with data plans) runs me over $200/mo. for 1600 shared minutes. I guess I'm paying a premium for better service...",43,25-54,F
"As a Prime Member I pay $80 / year and receive free two day shipping. As someone who dose not live close to drug stores, I'm able to order basic necessities without leaving the house. Being a Prime Member give you some additional perks, such as access to their library of free movies and tv shows.",43,25-54,F
Ionizer shipped promptly and a friendly technician assisted me with the installation over the phone. The water is light and tastes very clean.,43,25-54,F
I originally went with web.com and i was paying 95.00 a month. I cancelled them because i wasnt impressed with their website and I figured I would try it myself. I came to buildyourwebsite.com and I will tell you this. I did most of the website myself and I had a a gentleman by the name of Tem Balanco help with everything I could possibly ask for. His customer service is top Notch. Thank you Tem and Buildyoursite.com for everything. I am paying 16.95 a month for a better website and I can do any changes that I need!!!,40,25-54,M
I am in a karate class and very proud of it so i was looking for a shirt that showed that it took me awhile to find it becouse there were so many choices but i finally found the exact one that i wanted. Im also on our volunteer fire department and plan to return to the site to find yet another shirt to show off.,41,25-54,F
"The only reason I didnt give this company 1 star is because they have appeared to have refunded my money. I price matched two items and saw the instant 5% savings as promised. WOW! I thought, until today when I received an email stating one of the websites charge excessive shipping so supplementwarehouse.com does not recognize them as a competitor. So why then did you raise the cost on both items since only one of the products were from the forsaken website? Any savings you thought you were getting are completely lost when you check out and find out its $20.00 for shipping.",34,25-54,M
I will never buy from a store again.  The Prices and fast delivery can't be beat.,34,25-54,M
"Ordered the Aligator skin, nice product, nice price, nice service",41,25-54,M
The parts I received were bad and were previously sent to another customer who returned it for the same problem and then they wanted me to purchase a new part and return the old part at my expense and when they receive the old part they would refund my money on the first part within 30 days.. Anyway I ended up buying an OEM part that worked properly in order to get my customer taking care of. I guess thats the advantage of doing business with a small company where every customer and sale are equally important unlike the big organizations like parts geek. My company will never buy from parts geek again....,45,25-54,M
4th time ordering and always matched and beat competeriors prices. That why it will be the only place i shop for supplements. Also lots of free beez.,33,25-54,M
"Like any normal person, I'm always on the look out for a bargain when it comes to buying things and computer games are no exception. With brick and mortar stores often charging the full RRP for a game of £30+, or even the likes of Steam and Origin (EA) doing the same, CDKeyHouse provides the perfect safe haven for people with little in their wallets. It's easy to be sceptical about purchasing CD keys from what may appear to be random websites, potentially scamming websites, but CDKeyHouse is definitely the place to go if you want to feel safe making a purchase to save yourself a substantial amount of money (one example being Borderlands 2 sells on CDKeyHouse for £16 whereas in a store or on Steam it is £30!). I have not and will not hesitate to recommend these guys to my friends and family and I will not hesitate to recommend them to you either.",22,15-24,M
Supp. Warehouse has great customer service and fast reliable service. The weekly updates are on point  along with their articles making SW my first and only stop for supplemental needs!,35,25-54,M
Received my order faster than expected!,55,55-64,M
"great website, the items came up on time, good product reviews, pictures, there was not a poblem with the payment. In general satisfied with the service",31,25-54,M
"good for orders over two hundred because shipping is free, and they have many random free shipping days as well",31,25-54,M
good prices,31,25-54,M
Has come through for me evertime i need a room last minute at a great price,31,25-54,M
nothing bad you can say about saving money,31,25-54,M
Made many purchases and not a single problem,31,25-54,M
Love everything about it except wish it was cheaper shipping on a large order,31,25-54,M
"I was contacted by POP Yachts because I was advertising my vessel through the usual online channels with limited results.  I was skeptical at first about them.  I was worried that POP was the type of organization that cast a wide net but did not do much to bring the buyer to the table.  This is definitely not the case.  Not only did POP bring a buyer to the table, they worked the deal from start to fininsh.  Ever step of the process has someone in charge and keeps you in the loop.  It was an extremely painless and fast process from offer to close! I will continue to recomment POP Yachts for sellers and purchasers.",60,55-64,M
"We have purchased several annuities from Hersh Stern and his company.  They have always provider fast, accurate information and thankfully without confusing hype and upsale efforts that have always been an issue with local agents.  We strongly recommend these guys and will be doing business with them again!",67,65+,M
I purchased my supplements from retail stores until coming across Supplement Warehouse. Their prices and fast shipment are fantastic! I have saved a ton of money. Thanks......,53,25-54,M
"After a break-in next door (owner had a leading home security solution with central monitoring, which worked well), I was determined to find a cheaper way to get the same result.  I am a PhD electrical engineer, so I was sure I could do it myself.  And you can, but building your own gadgets and trying to figure out how to explain  to your family how to turn it on and off  (much less have the mess centrally managed by a monitoring service) is really not an option if you have a full-time job, etc. The geeky things you see on the internet (involving Arduinos and Raspberry Pi computers) are cute, but just not scalable (so far).   But, even if not going the ""geek route"",  I was still convinced I could find a better way than paying $$$$ to local area installers with central monitoring. That solution is Safemart's ""plug-and-protect"" system.  The way it worked for me is based on choosing a very good central control panel (the Simon XTi, which uses ZWave), inserting a GSM card (I ditched my landlines 7 years ago) to allow the battery backed panel to contact a central monitoring system,  and a number of sensors that you peel and stick around the house to monitor doors, windows, fire, whatever.  The process is very straightforward.  You go to a website and fill out a form with your ideas in mind as to where and how many sensors of each type you need.  After talking to Safemart, my order was shipped in a single box.  Setup was straight-forward.  Each sensor was labeled based on my initial choices (e.g. ""living room motion sensor"") and the panel was pre-programmed to ""know"" all of this. I have been inspired by the simplicity and transparency of the ""Plug-and-protect"" concept.  Adding and removing sensors is very easy, and gives you the control of a DIY solution, while preserving all the benefits of a professionally monitored solution.  They have great videos that walk you through almost anything you want to do in terms of expanding or changing your system.   I have purchased add-ons through eBay, and if there was an easy ZWave dev kit (they cost thousands of dollars at present), I probably could still make up my own gadgets. I have been happy with Safemart so far.  We had a defective sensor (it was way too sensitive) and they quickly replaced it within days.  We have had some false alarms, it was easy to work with the monitoring service to deal with them.  We have another 9-10 months, and we will after that not require a contract.  But as it looks, I don't see a reason to stop. There is one caution for people going this route, and it was a bit stressful, and that has to do with getting the local permit paperwork.  We found, in Albuquerque, that this is quite a painful bureaucracy, designed not for the DIY home security crowd but for the ""big guys"" and locals who do this professionally.  They were very unpleasant in dealing with my wife, who being an attorney does actually know how to read the fine print and wade through complex processes.  Even she found this to be an unholy mess.  Safemart kind of glosses over this, in my opinion, although I did find emails that mentioned it, which I didn't read carefully.  Most of this is beyond SafeMart's control, but I think it should be emphasized, blatantly if necessary, so that others do not have to go through the unpleasantness unaware. Other than the ordeal of permitting, however, I have been very happy with Safemart, their customer service, and the resulting system we have in our home.",52,25-54,M
"Never heard of yr site until I was on TripAdvisor trying to find a good hotel.  Whenever the compare rates came up, Booking.com always had the best rate and available rooms.  Will definitely use this site again.",47,25-54,F
"I was a little nervous about using the service, but was surprised how easy it all was, will use again",54,25-54,F
"I bought 2 year SquareTrade warranties for both of my daughters new phones (an Iphone and HTC). Almost a year passes and my oldest is off at college, over 2000 miles away, and spills water on her phone. She cannot get it to work (tried the old rice in a bag trick to no avail). I am thinking, great, have to shell out for a new phone - until I remembered I had purchased a warranty for her phone. I contacted SquareTrade, explained the problem and was promptly sent an email with all return information. After paying the $99 deductible (much cheaper than paying $500 for a new smart phone) my daughter shipped it off for repair. This was right before Thanksgiving, so I was not expecting to get the phone any time soon. The day after Thanksgiving I receive an email that the phone is repaired and being shipped back! They even shipped it directly to my daughter at college rather than returning it to our home address. The phone works as good as new, making my daughter very happy.  I have bought several warranties with SquareTrade, but this was the first occasion I had to use one. I must admit I was very impressed with the customer service and turnaround time for repair. Thanks SquareTrade!",55,55-64,F
I happen to have a unique shoe size and I can never find the right shoes at any of my city's many outlets. I decided to check online and see if I could find any and was beyond surprised at yeswalker's selection and style. I've never bought anything online before but I will definitely be returning! The sales and shipping costs make everything perfect; this is something you don't find elsewhere. Waiting a couple weeks might be bothersome but it's worth it. Great shop!,15,15-24,M
"Got a GroupOn deal for $80 worth of Scarves.com and Ties.com merch, and loved it!",20,15-24,M
I adore my new custom case I made for my new 4s iPhone.  I created the case using a picture of my boy/girl twins.  I love it and have received many compliments - and I passed on the website information. Thanks for a brilliant product - easy and fast service.  I'll be back!,46,25-54,F
"Competative prices, easy navigation, fair shipping, and lots of freebies. Whats not to like.,.",30,25-54,F
"Shipped quickly - in time for Christmas (I was worried). The 8"" Twilight Android tablet has become a real workhorse for me. I keep all of my technical and parts manuals on it so, I use it almost daily for that and also to play movies and music. I can easily get onto the guest network at the hospital where I work and can do my email and web surfing when I want to. Often, people will stop and ask about the ""neat"" little tablet - I enthusiastically tell them about LightintheBox.com and the great deal I got.",33,25-54,F
"I highly recommend Priceline for hotel and car rentals. I have been pleasantly surprised a few times with hotel rooms. Once I was booked at a place I had already looked into and the quoted price was much higher than what I ended up paying through Priceline. I always rent my cars through them, too, and get the best price. I realize it's a gamble picking an area rather than a specific location. But, if I have a general idea of the area, it's worth the risk. I haven't been disappointed yet.",62,55-64,F
"We'll see how fast the shipping is, but so far so good.   Easy to use site and great prices.",38,25-54,M
"I have four kilts, two wool, two casual. I am impressed by the outstanding craftsmanship of these kilts. Plus, I purchased an Argyle semi-formal package. I am pleased with all of it.",60,55-64,M
The parts I was looking 4 is at Parts Geek & its easy to find.,45,25-54,M
"We've ordered twice from Groupon and both times we have been severely disappointed. The first order was for 2 x dehumidifiers. We had no communication to let us know that they had been dispatched and then when one of them finally arrived 10 days later, we were left wondering when or if the second would turn arrive. I called Groupon customer services to query (If you want to waste an hour of your life, call the Groupon customer service line!) The girl I spoke to on the phone would not confirm whether 1 or 2 had been sent. I told her my parcel said 1 of 1 so could only assume that only 1 had been sent. She asked me to wait a couple of days for the second one to turn up, so I did and no luck. I called back and requested a refund....only to be told that they couldn't refund my card, but could offer me the funds back in Groupon credit! A few months later and we saw a pair of ballerina pump shoes in a snake skin purple/pink metallic print, with 90% off....who could pass up this opportunity! So we decided to give Groupon a second chance....(Famous last words!) The shoes took around a week to arrive....fair enough but yet again, no notification that they had been dispatched. When we received the item, the shoes were 2 different colours! One was purple/pink and the other was green/yellow! We have learned our lesson - the deals may be great but the customer service, delivery and general operations of this business are dire! For the sake of a saving, I'd rather spend a bit more and receive a good service than waste any more time with Groupon!",24,15-24,F
This are certainlly the best products of asian mode i really hope to have the money to buy more because i really love this page,25,25-54,M
"I got so many freebies from this site. They also have quality products for the right price. Oh, and did I say? They have free stuff!!",44,25-54,M
"I've been able to trace my mother's family back to the 1600s and still haven't followed all the ""leaves"" yet. It's very exciting.  Easy to use.  I get so caught up in it that before I know it, hours have gone by.  Hard to stop looking!",55,55-64,F
"I have been using the services of Agoda, world wide for about six years. My reservations have always been without error, hotels chosen from accurate descriptions backed up with honest reviews from recent travelers. Whether traveling locally or internationally, looking for a motel room down the road a little or a tropical island hideaway, Agoda have proved an invaluable tool and a supportive friend!",61,55-64,M
nice website...,22,15-24,M
"I called square trade on  Sunday morning when my phone was dead when I woke.  They checked my coverage and sent a shipping label via email.  FedEx picked up the phone the next morning,  it was in repair on Wednesday,  Friday sent email that phone was repaired and on its way back.  Holiday weekend slowed travel so  phone did not  arrive  until today.  Wednesday. Phone was packed  very well. All my accessories  were in the box.  The phone is working well. I backed up my info from iCloud  so I believe that I am good to go",70,65+,F
heap and easy,32,25-54,F
"I found Avast! Free Anti-virus back in the Win98SE days, when I got hit by my 1st virus. I installed Avast! and received such good tech support, we removed the virus within a day. I've never had another virus since, Avast! Has kept me completely safe. Thank you Avast! Team!! Kev",48,25-54,M
We got the safety lights for Wesley and Bear the other day . We've got a problem with the white one staying on . I'm wondering if it's a loose battery connection ??? I don't know any body  around here that has them so I can't check to see if any one else has the same problem . I don't know where to get new batteries from either .If you have any advice let me know .,72,65+,F
The swim trunks I bought were the best quality. The sizing was the best; They had every size and you don't see that in all stores today.,53,25-54,M
I was dumb and closed my laptop screen on my mouse.  After looking at numerous repair shops (Best Buy wanted $120 just to ship the laptop to see what's wrong with it [Duh!]) Laptopscreens.com showed up.  They had the exact model that I needed and even had the repair video!  I was totally surprised that the screen went to my house that week (I was elsewhere in the country and expecting the shipment to take longer)!  I only took 2 hours because I was watching YouTube videos as background while I did the repairs myself.  $70 for the screen and experience gained vs. $120+ in repairing at a shop.  Good deal.,28,25-54,M
Very nice to book with Agoda..,54,25-54,F
Costume was adorable and came very quickly,41,25-54,F
Shopped around for months looking for supplements and couldn't find any better deals.. even if I could they would do that price better by 5% how could you not shop here?,32,25-54,M
I found blt on google while looking for replacement drives for my nas. Ive never bought from them before but I will again. My order came without any problems and I like their online inventory system so you know exactly how many they have in stock on anything,37,25-54,M
I was very pleased with my experience using RushMyPassport.  Top notch service.  Robert J. Tarquini handled my account and did an excellent job.  Highly recommend this company.,44,25-54,M
"I booked a room for the Oakbrook/Downers Grove, Illinois area through pricelines bidding system, and they sent me to a hotel in Hillside, Illinois. Nowhere even close to Downers Grove.  They take your money and send you anywhere.",44,25-54,M
"I love how many feminine pieces there are on YesStyle that aren't hundreds of dollars, like they might be priced on other stores! The latest shipping deals are awesome, and I love the wide selection on different styles! It's also nice when almost everything fits when, in a different store, I'd have to search for clothes that are small or extra small.",16,15-24,F
every order correct every time,48,25-54,M
Clearly the leading hotel group website.  Great choice of hotels for weekend breaks in France and the world over,33,25-54,M
Highly recommended - very trustworthy!,44,25-54,F
,28,25-54,M
Very pleased with the price of the supplements.  When compared to other companies I found at least a .01 difference up to as much as $11.00.  I'll be back.,42,25-54,M
"I had been looking for certain products at a low cost at places like GNC and reputable stores online.....My trainer told me about supplement warehouse so i checked it out. I found that the prices were lower than any other I could find, and even if they were not then Supplement Warehouse would match that price. They give away free items with purchases and have reliable shipping. The product always arrives as described and shows maximum performance. I can trust this website to send me exactly what I order on the exact date that it shows on the shipping. One last note, the reason I truly love this website is because we are similar. Supplement Warehouse does everything to crush the opposing companies, these people work hard to be the best, just like me.",35,25-54,M
I recently hired a Nikon 17-55 f2.8 for a work project and of course to try the lens before buying. Ordered and paid on the Friday and chose to collect the lens on the following Monday. Faultless service and great people too. Cannot fault this company and just about to use them again!! Well done guys,41,25-54,M
Prices are great but shipping is pretty high. I like how supplement warehouse beats the competitors price. That is a big plus! Website is easy to navigate and they have everything you need to get back into shape.,27,25-54,M
"I wasn't sure what to expect, this being my first order from the company.  But within 15 minutes of purchasing the game, I had it in my Steam Library and was installing it.  I expected I'd have to wait hours not minutes, so I'm very pleasantly surprised. But now that I've killed numerous zombies in the game, I think I'll watch World War Z, again.",41,25-54,M
"I have booked twice on this site and have found the savings to be better than anywhere else.  I might not always book with this site, but I will check here first.",35,25-54,M
Apple products are lightyears ahead.,56,55-64,M
PayPal is a Great service.,56,55-64,M
Amazon is just AWESOME!,56,55-64,M
"Cheapoair was very easy to use and the reminder emails are very helpful.  AA changed my flight and Cheapoair offered solutions to make sure my schedule was not interrupted.  I do not fly very often but, when I do I will use Cheapoair.",56,55-64,M
"Needed a part for my van, they had the best price I found.  Took almost 2 weeks to arrive, but when it did it was perfect!  No problems, Thanks alot!",27,25-54,M
,28,25-54,M
The goods i ordered came in a very good condition and very quickly.,61,55-64,M
"Was referred to CJ's by a buddy and I'll be buying games here from now on. Got my keys for Dark Souls and Sleeping Dogs instantly, went through solid security verification and downloading the games now. This service is awesome, really happy.",29,25-54,M
Easy to navigate website and tons of free stuff.,32,25-54,M
"I love shopping at Gap! easy to find everything, easy checkout process",38,25-54,F
"I love browsing this site, but it's little too difficult to target items you really would like to purchase",38,25-54,F
Great games for a great value,38,25-54,F
I found it easy to book where we wanted to stay. Many places to choose from. Read many comments. Fed back from company about my concerns was answered quickly. Easy to get information from host.,62,55-64,F
"Ordered on the 26th of Feb, arrived on the 7th of March, amazing time considering it traveled all the way to New Brunswick Canada. I was actually quite surprised.  I will buy from this site again for sure!!",22,15-24,F
"Took my car in at 18:00 on Wednesday afternoon, had the payment in my bank account on Tuesday. Very happy with service. Well done Graham!",55,55-64,F
"I have used xendpay twice and am very happy to report that it was an easy, safe and the absolute cheapest way to transfer money from the UK to SA.  I would recommend it to anyone.  I have transferred money from bank to bank and also from another international institution to SA and have questioned most other options as well.  Xendpay is the best.....it took about five days for the transaction to complete ....but if you can wait....don't waste your money with other options.",54,25-54,F
great prices and fast shipping is all i need and they got it,21,15-24,M
Computer broke called after hours they were available and spoke English  gave clear options  had box to ship in 2 days Sent out on Monday and had back on Friday they sent email. Up dates when I called they could tell me exactly where it was totally hassle free-,51,25-54,F
"This is my go to company for online supplement orders. Pricing is always below the competition, and with insane closeout deals you can't beat it!",23,15-24,M
"I have always struggled to find decent flats in NZ, resorting to ordering on UK online stores through shops I knew from living over there. Was eager to try this site, seem reasonably priced. They haven't arrived yet though so I guess the proof is in the pudding - have already sent this link to friends though :)",28,25-54,F
Got great products and and awsome free stuff from this site. i would recommanded it to anyone looking to buy workout supplements,23,15-24,M
Fast shipping when you order small. I just ordered $500 worth of supplements 11 days ago and still don't have a tracking number. Between me and my brother we spend at least $3000 a year on supplements and seriously thinking about shopping elsewhere like Bodybuilding.com. I rather spend the extra money and get my stuff on time stress free. Very disappointed with Supplement Warehouse.,32,25-54,M
"Latest Montane Prism gloves spotted, best price available, ordered, delivered in 48 hrs. Fantastic service and communication plus the best price. What more could you want? Recommended",54,25-54,M
"Easily navigated the website to find a waterproof all in one for my little girl, found a great item which fitted the bill and was the right price. The ordering process was easy and delivery was prompt. The item was not only perfect but looked great on my little one",53,25-54,M
I value their low prices and quick delivery. Nuff said.,37,25-54,M
Good price and outstanding service. Postage to USA is expensive but Kasper went out of his way to find the least expensive way. Polite and friendly too. Kirsten Sullivan Cloverdale California,72,65+,F
"I was seeking a way to make payments of all sizes to people and organisations across Europe and was fed up with the £25 a time charge my bank wanted, especially when som payments from only small. Once I lost use of a Swiss bank account I desperately needed an affordable solution and after researching on the internet discovered Global Web Pay. I have been using them for 2 years now and have never had any issues with the quality of service and find their website very clear and easy to use.",61,55-64,M
Sam was eager to help fix any security problems that we were having. Very polite and curteous. I would recomend him and Smith Monitoring to all my friends.,63,55-64,F
"I have used Ancestry since about 2000 or so and been a member and I have been able to work on my fathers dream. Daddy wanted to know the roots from which he came and I have spent 61 years searching for those in the past. If he could only see what I have accomplished to date he would be so amazed and thrilled. If you can find one name it can lead you to hundreds of people in your past. Sometimes they criss cross with others and come back to rest in your tree. It is amazing where you can find a cousin  an family member they are every where all across this country. So interesting how close we come to kings and queens, prates, men that rode in the quantrell raiders and so much of the history. I would recommend this program to every one you will find someone to add to your family unless you came from an alien planet.  I would recommend to get ancestry and start today to find out who that next king or queen or rugged outlaw you can claim in your family.",73,65+,F
YesStyle.com has unique pieces of clothing which are reasonably priced and are of great quality! Ordering is fast and efficient and they keep you updated on the status of your order!,22,15-24,F
"I've been using Agoda for a while now and thus far, it has been a pleasure using this service. Competitive prices and 24/7 phone support really makes it worthwhile. I highly recommend it.",28,25-54,M
"As the title suggests, this was my first time ordering from CJS CD Keys, not to mention pre-ordering Mass Effect 3 from them as well. Did my order just within hours before the pre-order status ends, and waited eagerly. Unsurprising, there were a lot of orders that CJS CD Keys need to fulfill and I am impressed with their dedication and tenacity in making that customers like me get it as soon as possible. It was unfortunate that it took them over 24 hours, but hey, considering the amount of orders coupled with a handful of people from CJS CD Keys, I see no reason why I should not be emphatic of their situation. Yet, they made it through and on the next day, I got my key in my mail, entered it into my Origin account and presto, downloading commences. Together with cheap prices and almost instant replies from the crew (dependent on your time zone, by the way), I am definitely one happy customer, will continue buying from them, and share this great service with my friends.",27,25-54,M
"BLACKCIRCLES HAVE A VERY USER FRIENDLY WEBSITE, AND MY TYRES WERE ORDERED IN A MATTER OF MINUITES. THE FITTING STATION USED WAS ALSO VERY QUICK AND EFFICIENT.TOP MARKS ALL ROUND",67,65+,M
"Met on time on departure and return at Bristol Airport. Very prompt service Only problems were that there was 19 extra miles on the clock, sawdust in both passenger and drivers footwells and a flower in the passenger door pocket. These were only noticed after the driver had left.",67,65+,M
"The key I received from them is working. the anti-fraud check thing is bullshit, such a terrible system. I requested a pin to be sent for my phone number twice and didn't receive anything yet the system still claimed that I have successfully received the pin, that's not correct however. And there is no live support, how is this a successful company without live support -_- ? Then I had to wait a full night to receive a reply to get my key. I wouldn't buy anything else off this website though, prices aren't that attractive anyhow. I'll stick to [external reference], more efficient, no fraud bs!",19,15-24,M
"I have bought tens of games before from several stores, but this is the first time to have this issue. waiting for a refund, hopefully they wont scam the money out of it DONT DEAL WITH THIS WEBSITE",19,15-24,M
"Forget my last review, I played around on the site and received everything I was looking for and it was actually really easy to read and understand. I feel that the money I paid was well worth it and this is one of the best sites I've used. I give them an A+++ Thanks",21,15-24,M
"I would not hesitate to recommend this company. SmartBuyGlasses is fantastic. I ordered a pair of Persol glasses for my holiday. Although it took two weeks to receive them, it was well worth the wait. I paid less than half the high street price for a pair of £220 sunglasses - all be it with about a £6 GBP insurance cost to ensure the safe delivery. BARGAIN! The customer service is excellent. The sales team responded promptly to my questions and updated me on every stage of the delivery providing courier information in conjunction with UPS. They even told me which house the parcel was left at and the name of the neighbour that signed for the parcel! When the parcel had been delivered, the service team emailed to check all was okay and were genuinely caring throughout. I will certainly be shopping here again. Very well done SmartBuyGlasses!",27,25-54,M
I love yesstyle,20,15-24,F
"I began searching around for engagement rings in December 2012. I came across the Brilliance website on my first search.....and I didn't need to look any further! I ordered the ring on December 13th, 2012. I had phenomenal assistance from two Brilliance employees. My fiance's first words were ""it's perfect!"" The ring is the perfect ring for her. I would encourage anyone to work with the Brilliance team to find any piece of jewelry. Thank you Brilliance!!",30,25-54,M
"Fast, good price, what more can you ask? Tom California, USA",61,55-64,F
